# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = model2_model
# start_datetime = 2023-11-30 10:37:22 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/tmptpa5mti2/_gq7wf_d.json
# init = 2 (Default)
# random
#   seed = 52986
# output
#   file = /home/john/python_test/project/year2023_model2_sample/model2-20231130023722_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1
# stancflags = --filename-in-msg=model2.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,t_d.1,t_d.2,t_d.3,t_d.4,t_d.5,t_d.6,t_d.7,t_d.8,t_d.9,t_d.10,t_d.11,t_d.12,t_d.13,t_d.14,t_d.15,t_d.16,t_d.17,t_d.18,t_d.19,t_d.20,t_d.21,t_d.22,t_c.1,t_c.2,t_c.3,t_c.4,t_c.5,t_c.6,t_c.7,t_c.8,t_c.9,t_c.10,t_r.1,t_r.2,t_r.3,t_r.4,t_r.5,t_r.6,t_r.7,t_r.8,t_r.9,t_r.10,t_r.11,t_r.12,t_r.13,t_r.14,t_r.15,t_r.16,t_r.17,t_r.18,t_r.19,t_r.20,t_r.21,t_r.22,t_s.1,t_s.2,t_s.3,t_s.4,t_s.5,t_s.6,t_s.7,t_s.8,t_s.9,t_s.10,t_s.11,t_s.12,t_s.13,t_s.14,t_s.15,t_s.16,t_s.17,t_s.18,t_s.19,t_s.20,t_s.21,t_s.22,n,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22
-874.228,0.718411,0.108598,6,63,0,920.214,0.949888,-0.0457549,1.99431,1.94664,1.05694,0.190753,0.00115552,1.22189,-1.93506,-0.66704,-0.313014,-0.297015,0.3945,-0.385371,-0.103093,-0.996854,1.2827,-0.0359058,2.23851,0.193767,0.0714582,-1.12887,1.59181,0.460926,-1.85675,-0.18347,-0.317721,0.960788,1.00559,-0.393503,0.113983,-0.312102,2.57498,-0.676093,-1.71823,0.604689,0.345322,-0.40151,1.60681,-0.903692,1.22632,0.0909031,0.222456,-0.466146,-0.580862,0.3057,0.272131,1.83586,0.472222,-1.13415,-0.260998,0.450756,1.12944,1.94462,1.98247,0.0784285,0.170747,1.23122,0.948948,-0.638901,0.466839,-0.606909,2.16218,-0.306054,0.234563,-1.03263,0.177057,-0.534935,-0.309744,1.10047,-0.878659,0.119612,0.757262,0.675433,-0.533528,0.93842,20,-40.0734,-35.6821,-41.9469,-34.8752,-33.7014,-38.2225,-39.2459,-33.8568,-35.6668,-34.4329,-35.9515,-39.2323,-39.7309,-34.5582,-47.6666,-38.3682,-41.5091,-40.1167,-39.5227,-38.9531,-36.2329,-37.4165
-871.569,0.960787,0.108598,6,63,0,911.173,4.08947,0.455477,-0.614547,-1.44214,0.167661,-1.15623,-0.281061,-0.861517,2.32355,0.108176,-0.48115,-0.0105435,-0.000264473,-0.85748,0.592691,0.982576,-0.788797,0.102193,-2.37734,-0.461466,-0.677316,1.51117,0.102275,-0.117261,2.14986,0.763011,-0.616738,-0.975812,-1.42192,-0.583357,-1.26379,0.360177,2.33208,-0.0954862,0.359068,-1.36829,-0.573704,0.789713,0.245592,0.201081,-1.50224,0.860571,0.418911,-0.138274,-0.302055,-0.566463,-0.0799131,-0.976546,0.999838,0.406287,-0.685729,-1.08835,0.676998,-2.11823,-0.729617,-0.811876,1.43881,-0.207408,-0.47709,-0.311182,-1.16481,0.288852,-1.62861,0.611024,-0.0615451,-0.772488,0.1588,-0.283795,-0.577103,-1.34854,-1.06632,0.273921,0.176908,-0.576827,-0.926948,-1.21246,20,-39.8117,-35.8786,-42.9332,-36.365,-33.434,-34.996,-36.8443,-33.4624,-36.042,-37.9451,-38.1182,-35.297,-38.7268,-38.2176,-43.9252,-40.5678,-40.9721,-39.8334,-42.0599,-38.5459,-35.7505,-34.529
-870.377,0.955036,0.108598,6,63,0,910.942,2.78256,0.291005,-0.498307,-1.26272,0.133096,-1.0531,-0.495211,-0.9844,2.34607,0.0704767,-0.691681,-0.138151,0.179862,-0.629685,0.410388,1.10369,-0.653915,0.116588,-2.12049,-0.156546,-0.54578,1.75594,0.451108,-0.15405,2.13906,0.364018,-0.79654,-1.32686,-1.35021,-0.750749,-1.08397,0.161462,4.08025,-0.168159,1.0093,-1.05575,0.0430838,0.897396,0.38968,0.262509,-1.69836,0.723471,0.776701,-0.262817,-0.24785,-0.404734,0.0539418,-0.948301,0.957465,0.215574,-0.746396,-0.789169,0.48239,-1.94872,-0.893033,-1.03003,0.924499,-0.374134,-0.0170741,-0.235183,-1.77354,0.309809,-1.80177,0.571965,-0.084255,-0.946273,-0.150547,4.69533e-05,-0.585104,-1.1643,-1.15395,0.327163,0.0865015,-0.642125,-0.628215,-0.623367,20,-38.8663,-37.5961,-44.4684,-37.5924,-35.9115,-37.7585,-35.5006,-32.1017,-35.7344,-35.202,-34.8127,-36.9345,-36.1559,-36.7302,-40.234,-40.2257,-42.8641,-41.7742,-44.075,-37.2058,-36.0131,-35.7193
-878.361,0.959999,0.108598,6,63,0,904.556,3.18572,-0.789481,1.26968,1.47766,1.03474,-0.00287209,-0.157371,0.193069,-2.76188,0.777021,0.576771,-1.23623,-0.632569,-0.707395,-0.412149,-1.04166,1.14733,-0.33642,2.8191,-0.227801,0.357946,-0.742953,2.0722,0.298158,-2.18631,0.222235,0.460597,1.17177,0.525805,0.128558,0.356326,-0.425399,1.86507,-0.508668,-0.828299,1.01781,-0.276268,-0.177863,0.180547,-0.635467,1.47024,-0.452916,-0.677506,0.134811,-0.439612,-1.00433,-0.100831,0.955879,0.211469,-0.966723,-0.203914,0.70873,0.121649,1.16339,-0.417579,1.34545,0.543269,2.82199,2.22637,-1.06917,0.731902,-0.762329,2.73458,-0.442892,-0.0646409,0.157395,0.361017,0.365502,0.27743,0.676452,-0.123452,0.127215,0.787604,0.778034,-0.661382,3.86393,20,-40.5439,-34.0528,-42.6299,-35.2293,-32.8507,-39.397,-38.6304,-33.4445,-35.995,-35.4782,-35.5921,-37.9878,-37.224,-35.9237,-42.5657,-39.6447,-41.245,-42.0223,-40.0524,-40.461,-38.3112,-36.6665
-883.66,0.983764,0.108598,6,63,0,916.948,3.76714,-0.81517,1.01694,2.14741,1.58308,-0.337965,0.447425,0.19265,-3.16852,0.441409,0.0167438,-1.14535,-0.78487,0.195714,-0.612622,-1.32691,0.317146,0.176377,3.41724,0.0588123,-0.12291,-1.59709,2.01659,0.732879,-2.60061,-0.376461,1.06312,1.20525,0.0945368,0.0611173,0.293627,-0.560597,-0.171447,0.0162276,-0.991684,1.09998,-0.423102,-0.157494,1.24074,-1.39701,1.92492,-0.842112,-0.53388,1.27182,-0.168097,0.204791,-0.314313,0.340354,1.15816,-1.99049,-0.71237,0.385923,-0.223467,0.766033,-1.48288,0.879238,0.380015,2.72483,1.05181,-0.23324,0.823199,-0.771207,3.77402,0.0091802,-0.0128885,0.670074,0.706379,-0.424245,-0.00771746,0.597656,0.687184,0.191232,0.638709,1.7587,1.09931,3.47946,20,-37.9939,-35.6281,-43.1917,-36.4247,-34.8142,-36.6858,-38.0757,-33.9542,-34.2015,-34.9432,-35.5271,-37.8328,-41.201,-34.2876,-41.9137,-41.9139,-41.9715,-39.7775,-43.9115,-38.5249,-34.6049,-36.8341
-876.134,0.798209,0.108598,6,63,0,923.433,1.00682,-0.689816,1.00205,1.74244,0.920207,0.885033,1.17698,0.151905,-1.8013,0.520546,-1.04904,1.33179,1.08096,-0.947809,1.12258,-0.932776,-1.09026,0.647333,3.71261,-1.46549,0.293773,0.66091,1.92678,0.34704,-1.56478,-0.426973,-0.214762,0.035377,-1.0721,0.425838,-0.713814,0.761565,3.1885,0.134309,0.111251,0.541283,0.734863,-0.148121,0.427784,0.71298,2.3546,0.928376,0.945395,-0.34747,-0.179501,0.0613763,-0.452144,1.56296,2.03744,-0.437078,-1.93609,1.36094,0.202964,-0.35998,0.437834,0.60395,0.641812,1.45637,2.14859,-1.78798,-0.358741,0.209861,2.17432,-0.0273061,1.03516,-0.444479,0.23604,0.732099,-0.614683,1.62477,0.0956434,-0.502369,-1.21189,0.762213,-0.672243,-0.791884,20,-39.4153,-32.767,-40.4113,-37.6073,-34.868,-39.5334,-38.6171,-36.3607,-34.8621,-35.8673,-35.7331,-37.4437,-36.2394,-36.723,-41.6875,-40.4898,-39.5941,-39.7335,-42.6821,-36.1637,-37.6348,-36.653
-876.49,0.981848,0.108598,6,63,0,909.784,0.157714,1.45728,0.660428,-1.46468,1.86724,-1.08605,-0.118498,0.606373,2.53849,0.378485,0.851757,-0.254858,-0.335584,-0.527758,-0.677485,1.81756,0.503805,-0.88643,-3.91642,0.036643,-0.756718,0.0563245,-0.167014,1.00444,2.10207,0.40623,-0.636142,-0.31774,0.328111,-0.145819,-0.201753,0.0561781,6.72648,-1.15626,-1.02427,-0.822565,-2.11159,0.230081,0.165828,-0.898014,-2.32023,-0.681564,-1.39969,-1.04077,-0.436913,0.666486,0.452696,-2.05783,0.342819,0.698274,1.51945,-0.299734,0.362873,0.546163,3.40456,-0.0606947,-0.148802,0.682706,-0.199192,-1.16792,-0.417354,-0.322855,-1.55199,-1.6049,-0.912471,-0.70344,0.375456,-0.329364,0.808968,-1.62982,-0.840866,0.688665,1.57952,-0.417792,-0.570535,-0.00397002,20,-40.4873,-33.3812,-37.9963,-36.6984,-34.8658,-38.5233,-38.0914,-36.0429,-36.0885,-36.4459,-36.3567,-37.7784,-36.8494,-36.763,-41.1821,-37.9855,-40.0017,-40.0589,-41.1809,-37.8322,-40.0897,-34.9997
-868.644,0.826621,0.108598,6,63,0,905.435,0.431565,1.09576,1.30648,-0.77549,1.37273,-0.457827,0.151957,0.337441,1.8476,0.162733,0.734149,0.00577766,-0.272291,-0.52893,-0.945744,1.16745,-0.242795,-0.681446,-3.45962,0.106463,-0.298737,-0.104038,0.277506,0.371284,2.28945,0.881345,-0.197559,-0.0409087,0.125114,-0.0947705,-0.644739,0.121868,4.35681,-0.745339,-1.33291,-1.27433,-1.80433,-0.29717,-0.430178,-0.753734,-2.23829,-0.167377,-1.38354,-0.821901,-0.367722,-0.440483,0.32383,-1.51284,0.784717,-0.105114,1.06796,-0.342198,0.17978,-0.844672,3.20914,-0.277192,-0.581204,-0.0797513,-0.477596,-0.157627,-0.997309,-0.527983,-1.90899,-1.07471,-0.927783,-1.10865,0.57461,-0.465522,0.853869,-1.06842,-0.0967632,1.56482,1.88739,-0.305606,-0.995064,0.742398,20,-40.1661,-35.3634,-41.7175,-35.8806,-33.6695,-37.5875,-38.1317,-33.5939,-32.9889,-33.5125,-34.5145,-38.8973,-38.6991,-33.9655,-43.9511,-40.2345,-41.5077,-41.0508,-41.5354,-39.8295,-35.5625,-35.8997
-867.776,0.948372,0.108598,6,63,0,901.968,0.91529,-1.97743,0.0857655,2.20726,-0.760606,-1.1897,-1.46537,0.537749,-0.788131,0.592037,0.909573,-0.534582,-0.330744,0.461676,-0.086976,-0.18797,0.646725,1.09091,3.45274,-0.456308,-0.0641354,-0.126962,2.70785,0.55249,-1.16842,1.4625,-0.580893,-0.861224,-0.597089,-1.09876,0.480207,0.187721,2.38406,-0.0882736,0.139164,-0.749733,-0.252987,0.905595,0.828218,-0.17501,1.99539,0.199347,-0.192101,0.53235,-1.06018,0.0425672,-1.2237,0.25301,0.254465,-0.628247,-2.19859,0.190565,1.07252,0.685685,1.02281,0.337514,0.620742,0.544596,1.27344,0.547773,0.264775,-0.0220573,2.48071,-0.695887,0.775049,0.355523,-0.184959,-0.472155,-0.853392,0.911134,-1.10166,0.674743,-1.43974,-0.156762,0.280245,3.19595,20,-39.6712,-35.1849,-41.5402,-36.7521,-32.0314,-37.3693,-38.2485,-34.5816,-33.3306,-35.5926,-36.6198,-37.2954,-37.5165,-35.7957,-45.8329,-39.5402,-39.4642,-39.7634,-41.405,-38.2537,-36.616,-35.5288
-870.767,0.78405,0.108598,6,63,0,903.973,1.20954,-1.96886,0.0778566,1.88512,-0.405228,-0.867066,-1.40849,0.526672,-1.48566,0.435235,0.311309,-1.45266,0.0424571,-0.129143,-0.093669,0.576816,0.236719,0.499156,3.54351,-0.822592,-0.193678,0.236178,2.03735,0.589822,-1.10454,1.19866,-1.75395,-0.565306,-0.302382,-1.17439,-0.592048,0.540625,2.61969,0.122506,-0.220452,-0.616313,-0.379617,0.196888,0.639851,0.319297,2.13703,-0.180505,0.0179474,0.712297,-0.90193,-0.0104927,0.0270195,0.950421,-0.448632,-0.500864,-2.31896,-0.142551,1.22444,0.294044,0.278352,1.26997,1.24699,0.72599,0.751037,-0.477132,-0.152157,0.273795,1.79687,-1.03417,-0.371825,0.0961792,-0.00197628,0.368844,-0.601722,0.538326,-1.75821,0.503402,-2.28793,-0.428014,1.13617,3.31003,20,-39.6751,-33.5703,-42.2723,-35.9721,-31.5323,-39.9894,-35.7061,-32.7513,-33.8841,-36.3294,-37.3976,-37.9939,-38.0587,-35.5084,-47.9433,-38.0593,-41.0503,-41.9167,-39.9775,-39.8335,-34.8315,-35.6278
-865.041,0.997337,0.108598,6,63,0,894.614,1.90773,-2.49833,1.27276,1.48443,-0.577254,-0.870213,-0.473472,1.42945,-0.601344,0.341643,-0.0133151,-1.58183,-0.0950321,-0.569565,-0.216949,0.815491,0.119318,0.501716,2.46079,0.195264,-1.60295,-0.268711,2.53485,0.357557,-0.106089,1.53908,-1.40746,-0.20334,0.168205,0.176399,0.0347759,1.10045,1.44178,0.982952,-0.646148,-0.777686,0.333219,0.809034,0.187938,-0.395757,0.527351,-0.076964,-0.214224,0.876471,-0.345614,-0.231813,-0.0628348,0.714914,0.0571136,-0.430348,-2.19579,-0.880166,1.51275,0.328937,-1.10385,1.0392,-0.733741,-0.113393,1.48169,-0.467445,-0.643276,-0.475617,1.97367,-0.155323,0.226994,0.690243,-0.388958,-0.432732,0.451957,0.755493,-1.15593,-0.237281,-0.762251,-0.527317,0.720843,0.218825,20,-40.204,-35.9331,-45.5583,-36.6044,-37.3152,-35.5406,-36.8128,-35.4824,-34.8082,-33.8155,-33.5013,-38.0601,-37.7946,-35.2356,-37.5538,-38.4615,-41.9263,-41.9289,-41.2826,-38.849,-38.6727,-35.6206
-876.932,0.836851,0.108598,6,63,0,910.93,2.08218,-4.03525,-0.248526,-0.773991,0.586405,0.288487,-1.06078,-1.88056,0.983995,-0.044432,0.12645,0.573533,-0.232523,-0.170194,1.41907,-0.742793,0.161837,-0.785153,-0.922782,-0.324674,2.00035,0.684129,4.56422,-0.0195478,1.05622,1.87301,0.944109,0.327327,-0.369689,-0.411095,-0.481813,-0.899147,0.346645,0.621405,0.489856,-0.395952,-1.81517,0.403045,-0.111212,-0.0194891,-1.40388,0.48472,0.217145,-1.19635,-0.400263,0.180255,-0.916964,-0.592767,1.19332,-0.378933,-0.763768,0.460574,-1.47237,-0.478152,-2.25532,0.629141,2.32425,0.831363,-0.385842,-1.20142,0.084707,0.395973,-1.17752,0.0843569,-0.109521,-0.888206,0.860667,-0.365408,-1.77867,-0.599055,0.696759,0.692733,0.342648,1.1424,-2.29918,0.341964,20,-36.1013,-33.2681,-41.5151,-34.4639,-33.1021,-36.1125,-35.2839,-37.064,-37.4976,-36.413,-36.3548,-36.8485,-37.2517,-38.4529,-45.6187,-43.7814,-42.5072,-38.9917,-45.4969,-37.2721,-36.9156,-35.1367
