# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = model2_model
# start_datetime = 2023-11-30 10:45:44 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/tmpowa51cil/jkzzpkla.json
# init = 2 (Default)
# random
#   seed = 51491
# output
#   file = /home/john/python_test/project/year2023_model2_sample/model2-20231130024544_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1
# stancflags = --filename-in-msg=model2.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,t_d.1,t_d.2,t_d.3,t_d.4,t_d.5,t_d.6,t_d.7,t_d.8,t_d.9,t_d.10,t_d.11,t_d.12,t_d.13,t_d.14,t_d.15,t_d.16,t_d.17,t_d.18,t_d.19,t_d.20,t_d.21,t_d.22,t_c.1,t_c.2,t_c.3,t_c.4,t_c.5,t_c.6,t_c.7,t_c.8,t_c.9,t_c.10,t_r.1,t_r.2,t_r.3,t_r.4,t_r.5,t_r.6,t_r.7,t_r.8,t_r.9,t_r.10,t_r.11,t_r.12,t_r.13,t_r.14,t_r.15,t_r.16,t_r.17,t_r.18,t_r.19,t_r.20,t_r.21,t_r.22,t_s.1,t_s.2,t_s.3,t_s.4,t_s.5,t_s.6,t_s.7,t_s.8,t_s.9,t_s.10,t_s.11,t_s.12,t_s.13,t_s.14,t_s.15,t_s.16,t_s.17,t_s.18,t_s.19,t_s.20,t_s.21,t_s.22,n,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22
-870.581,0.711022,0.123245,6,63,0,913.414,3.71966,-0.17536,0.797874,1.83313,-0.655263,-0.0657751,-0.315407,-0.952946,-0.411535,0.999607,0.12173,-0.082568,0.841451,-0.361177,1.34957,-2.26068,-1.44178,-1.2965,0.285899,-0.84644,-0.00216988,-0.17262,1.08996,-0.116943,-0.828884,1.39481,0.513351,0.863411,0.0682517,-0.427338,-0.993282,1.16673,4.80187,-0.417979,0.514106,-1.27617,0.112797,0.233953,-0.426777,-0.0879947,-0.250295,-1.08547,0.0599537,-0.796145,-0.490578,-0.562085,-1.1256,1.29048,0.68599,0.167865,0.939963,-0.877561,0.109786,-0.170667,-0.862178,0.411478,0.717919,0.687607,1.97779,-1.0987,-2.07931,-0.389499,-0.501758,-1.28821,-0.0983305,-1.40687,-0.0410639,0.141844,-1.00643,0.935533,-0.225667,0.934137,0.637675,-0.0773351,-0.0750174,0.0318302,20,-38.4708,-35.191,-40.5432,-37.1863,-36.0462,-38.8286,-36.0414,-31.7005,-34.1108,-36.9654,-37.5443,-34.1193,-38.1838,-37.1725,-43.3792,-38.9808,-40.2216,-44.3612,-42.9683,-39.5725,-37.6145,-35.0753
-872.155,0.775043,0.123245,6,63,0,906.724,3.19042,0.268038,0.293299,2.14503,-0.389102,-0.33297,0.8163,-0.136239,-1.05679,0.9276,1.55949,-0.853124,0.452982,0.372335,0.144988,-1.05109,-0.173157,-2.92974,0.631306,0.299062,0.334192,0.231598,1.06645,0.329261,-0.913843,0.237247,-0.0778693,0.491171,0.0163596,-1.01246,-0.604976,0.2905,0.904905,-0.484988,0.117291,-0.476624,1.27605,-0.40721,-0.949318,0.0136301,0.073822,-0.848525,-0.710278,-0.103187,-0.468955,0.456063,-0.518408,0.835746,0.652514,1.95598,0.290456,-0.441636,0.207382,0.414113,0.444817,-0.326316,0.849225,-0.673338,1.61027,-1.15956,-1.05199,-0.325024,1.09669,-1.53796,-0.646033,-0.246652,-0.41078,-0.88732,-0.808005,0.705043,-0.818717,2.46352,1.64165,-1.2803,0.244095,-0.292721,20,-39.45,-34.1199,-46.7303,-35.2441,-31.9307,-36.0978,-36.9819,-34.2572,-35.0668,-34.8642,-34.0541,-39.7165,-35.8053,-35.2768,-47.4802,-39.8144,-44.6467,-43.4739,-42.2522,-38.4947,-35.3238,-38.5203
-867.042,0.923824,0.123245,6,63,0,906.078,1.8442,0.00912747,0.180103,2.4106,-0.281505,-0.100713,0.708755,0.378943,-0.951086,2.1626,0.345487,-1.26607,0.288334,0.0664194,-0.13598,-0.727466,0.364643,-3.71341,2.11563,1.19906,0.0369553,0.460811,1.6742,0.586631,-1.2263,0.526085,-0.0182119,1.34981,-0.102376,0.218065,-0.0204319,0.0838103,4.58609,-0.436365,0.229366,-0.299516,0.324046,0.0601464,0.198552,-0.641813,0.00176975,-1.43856,-0.581183,1.37813,-0.540605,-0.893174,0.221678,1.14538,0.860417,1.99761,-0.0744993,-0.92492,0.34772,0.153361,-0.320475,-0.562408,0.421828,0.743164,1.87616,-1.19946,-1.51495,-0.841889,-0.483415,-2.07565,-0.703543,0.173416,-0.44486,-0.759905,-0.0332942,0.411181,-0.783811,2.69121,-0.39212,-1.58517,0.507816,0.332584,20,-40.1839,-35.1472,-42.1438,-36.2834,-33.7323,-38.2848,-37.6209,-33.0641,-34.0677,-34.2279,-35.2952,-38.4291,-39.7581,-34.4057,-40.0948,-39.0244,-40.1605,-39.4493,-41.3805,-40.2118,-37.7408,-35.6781
-867.371,0.96611,0.123245,6,63,0,900.474,3.19267,0.135879,2.45527,-0.37734,-0.230774,0.833013,0.133037,-1.36708,0.898543,-2.20814,-0.276107,-1.6805,-0.0592567,-0.148316,-0.182236,-0.489386,0.25494,3.66974,-1.13605,0.308858,-0.207291,-0.182758,2.19264,0.581133,2.99643,0.624397,1.06643,-0.913112,1.44637,0.460091,-0.388885,-0.260169,1.6472,-1.28083,-2.20438,-2.03691,0.731318,-1.10295,0.20772,0.0430595,-0.243319,1.0182,-0.554191,-0.355932,-0.274474,-0.871437,0.33005,-0.399081,1.13873,-2.69219,-1.38538,0.178406,0.222101,-0.472761,-1.12397,0.123835,-0.721622,-0.697058,1.91056,-1.51078,-0.26324,0.550736,1.28496,0.813015,0.132647,-0.0501095,0.269826,-0.513102,0.925235,0.0339176,0.226445,-1.87691,-0.622188,0.483925,-0.498447,1.38732,20,-40.3502,-33.2683,-40.2464,-35.8555,-33.1782,-39.2565,-36.3692,-33.5742,-33.9106,-34.6099,-34.1323,-37.7561,-37.9584,-34.8918,-42.5263,-39.123,-41.2566,-42.3382,-41.0138,-39.1414,-36.4776,-35.3258
-872.132,0.658296,0.123245,6,63,0,910.615,0.816958,-0.642371,-1.05069,0.700297,0.182943,-0.446471,0.732674,-0.569662,0.284658,2.10177,-1.38687,0.624382,-0.136878,-0.578928,0.368893,-0.611317,-0.332818,-2.7758,-0.0484034,-1.68395,-1.24643,1.04511,1.68076,-0.606976,-1.9041,-0.275372,-1.19487,-0.932833,-1.66649,-0.905892,-1.74843,0.716487,3.82906,-1.58548,1.65555,0.969149,-0.0898215,0.517932,-0.688936,0.393679,-0.59029,-1.39408,0.755336,-0.566283,0.40974,0.218521,0.49809,0.486725,-0.0366418,2.50586,0.838708,0.107967,1.04371,-0.689416,-0.558429,-0.88634,1.7999,1.00256,0.902449,-1.15168,-1.20519,-0.456505,0.272049,-1.95291,0.776344,-1.191,-0.12206,-0.923601,-0.240252,-0.0676041,-2.30567,2.56826,1.60874,-0.35538,-0.636833,0.0288186,20,-40.2671,-33.1668,-44.0764,-34.6876,-33.2984,-37.3861,-38.1897,-36.0113,-35.7709,-34.9885,-34.4811,-39.5333,-36.3213,-35.8544,-40.8473,-37.5763,-42.0894,-40.3718,-40.6852,-36.6388,-36.1805,-37.2191
-871.066,0.893854,0.123245,6,63,0,908.361,4.73407,-0.559485,2.88964,0.38163,0.523368,0.29869,-0.0194428,-0.0836425,0.00238908,-1.76767,0.622661,-1.7176,-0.408739,-0.914042,-0.780271,0.0366402,0.832173,2.30965,-0.234248,1.41511,0.602058,0.563994,0.75897,0.162871,1.93445,1.19161,0.313707,0.213211,0.615337,0.365227,0.778671,-1.23299,2.11388,1.27326,-1.82279,-1.70287,-0.735272,0.475649,0.126222,0.0265893,0.148227,1.84514,-0.495258,0.770106,-1.18687,-0.615775,-0.39636,-0.0485259,1.66085,-2.34041,-1.38596,-0.0464192,-0.776711,-0.242809,-0.760647,1.49435,-0.208559,-0.547145,1.01647,-0.582193,0.208058,-0.276541,0.711059,1.73545,-0.763044,0.260557,0.599473,0.437707,0.289303,-0.264108,0.563179,-1.39509,-0.830291,0.239773,-1.29363,1.23924,20,-38.4234,-33.5535,-41.3366,-35.6116,-31.5413,-36.9235,-37.1292,-35.7855,-34.3712,-36.0815,-35.74,-35.9124,-37.4796,-36.877,-46.3625,-41.8132,-40.3414,-39.6545,-43.9629,-38.0341,-36.9059,-34.9836
-873.473,0.822534,0.123245,5,31,0,901.799,4.53653,-0.672002,2.31214,0.325437,0.497005,0.184119,-0.106984,0.058672,0.286687,-2.10271,-0.163953,-1.16249,-0.59383,-0.253545,-1.1992,-0.298929,0.617019,2.57701,-0.239852,1.21409,1.0904,0.880876,0.0472339,-0.326455,1.88033,1.06061,0.646471,-0.492551,0.647631,0.0266863,1.33257,-1.41878,1.94253,1.22059,-0.913714,-2.24982,-0.398811,0.421383,0.217155,-0.955805,0.629449,1.26139,-0.578662,0.459108,-1.38394,-1.03695,-0.15283,-0.501969,1.93161,-2.23207,-1.505,0.153687,-0.669029,-0.917322,-0.684134,2.11322,-0.19403,0.123486,1.38829,-0.180703,-0.483779,-0.468104,1.16461,1.88628,-0.222484,-0.113395,-0.613968,0.0251019,-0.0852291,0.120398,1.0128,-1.57239,-0.626357,1.07014,-1.81033,0.77256,20,-39.8499,-35.8762,-41.6494,-36.9377,-35.8692,-36.4873,-38.556,-33.5075,-34.8586,-35.6647,-37.2284,-36.6508,-39.0277,-35.5226,-38.507,-38.1978,-40.6828,-42.4201,-40.9091,-37.873,-37.2422,-35.0977
-869.613,0.852694,0.123245,6,63,0,916.896,0.679196,-0.118866,-0.71159,0.530564,0.822118,-1.14946,-0.0352033,-0.333393,-0.411515,2.08658,-0.0705193,0.666019,1.16787,-0.62869,1.71107,-0.150414,-0.579042,-2.53627,-0.846802,-1.64613,-0.530862,0.362968,2.14996,0.472224,-1.3869,-0.475831,-1.36337,0.659421,-1.44834,-1.03896,-3.03744,1.24342,1.43292,-2.4513,0.297016,0.924661,0.105815,-0.0361706,0.561608,0.970491,-1.26211,-1.2114,0.0721317,-0.177883,0.516231,0.159691,0.00175328,0.822697,-0.331666,0.794701,1.80267,-0.109799,0.935487,0.362957,0.0486713,-1.50732,1.17275,0.825635,0.42635,-0.888538,-0.450941,0.552393,-0.0963005,-2.02687,0.300706,-0.970399,0.511707,-0.0548134,0.254314,-0.203809,-2.1647,1.63366,1.69507,-0.501153,0.155872,0.558931,20,-40.3111,-33.8231,-39.5749,-36.4056,-33.1038,-37.3816,-38.4534,-34.0523,-34.2746,-33.9437,-34.4615,-39.4048,-38.5666,-34.4936,-45.0078,-37.2823,-43.3075,-42.6878,-38.5349,-39.1743,-36.9167,-37.7152
-866.293,0.489877,0.123245,6,63,0,914.022,4.32176,0.238172,-1.38804,0.607891,0.753433,-1.019,0.69758,-0.465572,0.12862,-0.0364226,-0.0481105,-0.133356,1.00966,0.735689,0.205016,0.14385,-0.72725,-0.269269,1.18177,-1.16224,0.417205,1.08515,-0.694036,1.08094,-0.308943,-0.739425,-0.682338,0.525967,-0.508739,-1.4463,-0.9194,1.37083,1.84167,1.02531,1.10692,-0.316481,0.130949,0.197984,0.835821,0.407456,-0.389048,0.354671,1.10344,-0.504361,-1.39311,0.0735822,0.290144,-0.0525589,0.0967244,-0.471134,-1.1362,-0.543671,0.795938,0.669509,-0.498452,0.894442,0.66662,1.1948,1.97221,-0.861009,-0.417806,0.7141,-0.704879,-0.409314,0.39122,-1.68459,-0.506735,-0.693039,-0.272409,-0.501469,-1.36427,-0.952061,-1.70015,-1.12111,0.800616,0.559698,20,-39.0818,-37.6714,-40.4676,-37.3433,-33.2624,-40.083,-35.9504,-34.2826,-35.2149,-37.4851,-37.9613,-36.8575,-36.9147,-37.6304,-41.0437,-39.4056,-39.708,-39.8214,-42.8586,-37.2976,-38.7339,-34.3802
-864.539,0.872878,0.123245,6,63,0,901.969,0.0579543,-0.60527,1.66437,0.745739,0.160142,-1.18326,-0.0808994,0.522456,1.53907,-0.0683193,-0.32285,-1.43929,-0.768883,-0.473798,-0.148363,0.981561,0.688117,0.479744,-0.874652,0.227629,0.238427,-1.03694,2.89258,0.322822,-0.015825,0.914036,-0.739415,-1.64672,-0.253369,0.122735,-0.07743,-0.849168,4.98894,-1.98565,-1.32519,-0.749807,-0.517254,1.16017,-0.20545,-0.431938,0.145229,0.22107,-0.245221,0.529822,0.378084,-0.37561,-0.289522,-0.566326,0.594268,0.976102,0.160924,0.465792,-0.688432,1.10482,1.17113,-1.23656,-1.11135,1.11959,1.50635,0.699539,-1.18091,-0.335934,0.270569,0.441984,-0.620235,0.172898,0.841438,-0.222786,0.0362049,-0.434041,0.0451473,1.18287,2.0301,0.706975,-0.529891,0.765339,20,-37.9694,-37.6525,-44.2118,-36.1782,-34.6509,-39.0096,-35.3778,-31.7639,-36.0187,-37.6527,-37.4884,-37.4182,-35.8513,-37.7858,-40.3673,-38.7089,-40.574,-40.1265,-41.628,-36.9628,-36.6164,-36.7451
-870.938,0.978381,0.123245,6,63,0,904.639,8.97669,0.947681,-0.486513,0.206536,1.28787,0.915319,0.162574,-0.370297,-1.2991,0.0796176,0.235882,0.109351,0.686625,-0.164983,0.160341,-0.803117,-0.425032,-0.706682,0.849841,-0.250372,-0.124976,-1.4817,-1.70704,-0.0207796,0.390081,-0.00884848,-0.0785005,1.41931,-0.285863,-0.725274,-0.375442,0.933306,-2.51172,1.67458,1.17906,0.0046895,-0.288397,-0.444819,0.696688,0.0982321,-0.370664,0.35717,0.263752,-0.809959,-0.869168,0.800634,0.00561933,0.662893,0.553136,-1.32791,-1.53272,-0.994897,0.742503,2.19219,-3.88691,2.20411,2.56213,0.199911,0.584306,-2.46207,0.101888,-0.340133,0.332957,-0.205699,0.18698,-1.31095,-0.859642,0.0105134,-0.0495866,0.178243,-1.40575,-0.180718,-0.766288,-0.642018,0.563167,3.34223,20,-37.8836,-31.8337,-41.7284,-36.15,-33.1266,-36.7588,-36.6161,-34.6124,-35.5725,-34.9157,-34.1468,-37.9101,-36.4826,-35.9293,-44.92,-40.5199,-43.1129,-40.2659,-42.5392,-37.4449,-36.8032,-37.218
-871.495,0.886531,0.123245,6,63,0,904.002,-0.184278,-1.52917,1.78263,-0.381274,0.213662,-1.68545,-0.316818,-0.465462,1.84827,-0.714821,-0.735543,-0.122493,-1.61212,-0.310951,-0.810712,-0.925522,0.541958,1.10807,-1.38856,-0.285242,-0.186449,1.34928,3.95404,-0.319019,0.616645,0.0655779,0.484004,-1.96108,-0.410971,-0.0686617,-0.297611,-0.621084,7.25009,-1.94453,-1.35026,0.00514305,-0.0509626,1.39889,0.471657,-0.560084,-0.512844,0.476945,0.36284,-0.156486,0.277757,-0.419905,0.0703349,-0.674725,0.825475,-0.177133,0.640801,0.81153,0.048792,-2.37235,-0.0229162,-1.36583,-0.524996,0.738136,0.82998,0.927471,0.151197,-0.551206,0.380296,0.666592,0.263914,-0.386242,1.44474,-1.09937,0.230187,-0.659276,-0.877983,0.707829,1.57287,0.700863,0.4452,-2.47988,20,-41.3661,-34.5937,-44.3114,-33.911,-33.4357,-37.9121,-39.284,-34.5694,-34.941,-33.4276,-34.1363,-39.8846,-38.5831,-35.3972,-42.9101,-39.6654,-41.7541,-40.8772,-41.0458,-38.0777,-34.4411,-35.6195
