# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = model3_model
# start_datetime = 2023-12-05 05:44:46 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmpeejy2vd4/u16nwyy7.json
# init = 2 (Default)
# random
#   seed = 12312
# output
#   file = /home/john/python_test/project/year2021_model3_sample/model3-20231204214446_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1
# stancflags = --filename-in-msg=model3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,t_d.1,t_d.2,t_d.3,t_d.4,t_d.5,t_d.6,t_d.7,t_d.8,t_d.9,t_d.10,t_d.11,t_d.12,t_d.13,t_d.14,t_d.15,t_d.16,t_d.17,t_d.18,t_d.19,t_d.20,t_d.21,t_d.22,n,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22
-868.724,0.470699,0.39759,3,7,0,886.345,1.55581,0.98376,0.348576,0.788556,0.0681735,-0.0519242,0.459877,0.225479,-0.54831,-0.618414,-0.425548,-0.548604,-0.583301,-0.757374,-0.944955,-1.75101,-0.308349,-0.834726,0.0695519,-1.44464,-1.16044,-1.11615,20,-36.4491,-37.8743,-35.8313,-36.4016,-43.002,-48.4649,-34.4635,-37.3431,-34.8401,-44.7074,-43.5649,-41.9612,-35.251,-49.3545,-33.9216,-35.6744,-38.765,-37.8262,-39.9322,-41.1468,-35.8297,-37.5373
-867.776,0.994879,0.39759,3,7,0,878.157,1.51319,1.079,0.216766,0.571453,0.247987,-0.114556,0.373476,0.265353,-0.367834,-0.637833,-0.474882,-0.720016,-0.441581,-0.740555,-0.97571,-1.73251,-0.344647,-1.13933,-0.131571,-1.49036,-1.08606,-1.06751,20,-35.6034,-37.0511,-35.6286,-36.4448,-42.3829,-49.2597,-34.1362,-37.0373,-35.3283,-46.1432,-43.4208,-42.293,-35.501,-50.29,-33.7733,-35.1113,-38.3293,-37.9988,-39.4108,-40.0902,-36.3961,-37.5018
-861.738,0.945423,0.39759,3,7,0,874.089,1.21137,1.17074,-0.0754809,0.526796,-0.174964,0.0649288,0.217437,0.318238,-1.08119,-0.419992,-0.717764,-0.604069,-0.640839,-0.815406,-0.733474,-1.36799,-0.213703,-0.937263,-0.136652,-1.50309,-1.21225,-0.931083,20,-36.7188,-36.3157,-35.4015,-34.9715,-41.5158,-48.7304,-35.1077,-37.9145,-35.3156,-47.0538,-44.072,-40.9339,-34.1052,-48.5272,-34.7922,-35.718,-39.0062,-35.6716,-39.6409,-38.9357,-36.0101,-37.1702
-861.487,0.781746,0.39759,3,7,0,872.235,1.07488,0.972181,-0.172501,0.539068,0.100402,0.0236056,0.0352081,0.391694,-1.09816,-0.25768,-0.480552,-0.819553,-0.452211,-0.896499,-0.651245,-1.37699,-0.198465,-0.965784,-0.0454676,-1.43904,-0.91044,-0.71482,20,-37.3007,-36.1215,-36.3222,-35.2056,-40.6393,-47.5395,-35.4486,-37.6395,-36.3651,-45.8986,-44.2161,-42.5872,-34.1117,-46.8137,-34.7604,-35.7913,-39.7729,-35.3453,-39.3714,-38.0306,-36.9799,-38.1706
-863.16,0.925851,0.39759,3,7,0,868.921,1.5574,1.03142,-0.214013,-0.0337427,-0.00151534,0.109574,0.334404,0.800704,-1.02694,-0.337696,-0.860616,-0.6356,-0.256691,-0.810585,-0.508887,-1.21063,-0.064431,-1.37193,-0.574571,-1.71371,-0.665241,-2.39086,20,-35.7894,-35.2742,-35.2309,-33.9684,-41.5551,-50.4973,-35.4141,-38.9265,-37.3084,-46.4515,-43.8523,-40.9983,-33.7984,-49.9506,-34.7462,-35.6396,-39.4208,-35.3529,-39.8672,-37.7292,-36.2685,-35.0979
-865.239,0.860002,0.39759,3,7,0,874.592,1.66687,1.22685,-0.274861,-0.0298123,0.0770399,-0.0161258,0.261182,0.651391,-0.920218,-0.0620432,-0.734782,-0.621808,-0.467827,-0.77795,-0.527461,-1.14811,0.00544728,-1.31629,-0.40344,-1.78098,-0.867115,-0.934592,20,-35.8554,-35.0471,-35.4792,-34.4346,-40.7227,-51.3315,-34.5625,-38.6427,-36.4404,-47.8972,-44.1227,-41.8649,-33.6921,-51.5172,-34.5083,-35.4378,-39.3039,-35.3113,-40.2367,-37.0159,-36.545,-36.8752
-865.689,0.887258,0.39759,3,7,0,876.69,1.49627,0.720594,-0.291947,0.906992,0.254442,-0.406559,0.00967322,0.545532,-1.22852,-0.687549,-0.797522,-0.392653,-0.2967,-0.811036,-0.527302,-1.35579,-0.824639,-1.16496,0.0700181,-1.5493,-0.225625,-2.37449,20,-37.2573,-36.4695,-35.2047,-35.9678,-39.5493,-48.7479,-34.9866,-36.2866,-37.369,-44.8734,-44.5054,-43.3498,-35.2551,-47.2255,-34.4257,-37.1554,-39.1957,-35.7194,-39.0003,-37.9784,-38.4973,-36.692
-860.286,0.979113,0.39759,3,7,0,871.886,1.33334,0.956253,0.257174,0.444064,-0.0687882,0.12015,0.172863,0.336671,-0.730769,-0.333567,-0.808863,-0.45062,-0.460443,-0.769332,-0.391919,-1.42402,0.116379,-1.1962,-0.401185,-1.5863,-0.565051,-2.00899,20,-36.0826,-36.9429,-34.6572,-35.0208,-42.3101,-47.9311,-34.3855,-39.0012,-35.9881,-45.2087,-44.7017,-41.0454,-34.1787,-48.3712,-34.8675,-35.0109,-39.6298,-36.4873,-39.1027,-40.1415,-35.681,-35.2251
-862.05,0.597796,0.39759,3,7,0,875.942,1.24078,0.885304,0.267007,0.499359,0.171534,-0.0864296,0.237962,0.257225,-0.817753,-0.550955,-0.336999,-0.52066,-0.391584,-0.690019,-0.562339,-1.46102,0.0342007,-1.07149,-0.382608,-1.38684,-0.285566,-3.24677,20,-36.1619,-37.5428,-36.2621,-34.861,-41.4784,-47.0449,-34.8113,-38.7906,-36.1918,-44.9737,-43.776,-41.6801,-34.7696,-47.2921,-34.411,-35.1344,-39.5004,-36.3018,-38.7526,-40.4786,-36.5216,-36.3935
-860.195,0.864835,0.39759,3,15,0,873.002,1.96165,1.11205,0.207438,1.21557,0.602799,0.576676,0.293624,1.0812,-0.459439,0.167374,-0.797559,0.21049,0.133231,-0.493825,-0.0162855,-0.954282,0.0759383,-0.9077,0.149713,-1.04781,-0.10766,-1.38703,20,-36.2284,-35.4427,-33.8864,-35.6635,-41.2571,-48.5852,-35.518,-37.2173,-37.2354,-43.9038,-45.3782,-43.2994,-34.8326,-47.7693,-35.4831,-35.8616,-39.0778,-36.0447,-39.1854,-37.6825,-37.1305,-35.794
-860.629,0.975027,0.39759,3,15,0,867.567,1.44924,1.2206,0.311965,0.367275,0.202945,0.261929,0.334639,0.876917,-0.723057,-0.54992,-0.198984,-0.601908,-0.342383,-0.656216,-0.425677,-1.10941,-0.0128011,-0.644718,-0.0125675,-1.69675,-0.0862611,-1.87611,20,-36.2925,-37.5352,-36.7578,-34.9162,-42.1645,-48.0981,-35.4468,-37.7903,-35.8105,-46.3563,-43.3265,-40.8584,-33.8326,-48.2375,-34.7922,-35.2805,-39.0014,-35.9076,-38.1084,-39.8781,-36.5135,-36.0222
-865.234,0.840971,0.39759,3,7,0,870.691,1.75083,1.05121,0.100575,1.02663,0.216647,0.50108,0.262294,0.617464,-0.586138,-0.219935,-1.11568,0.10557,-0.200449,-0.472297,-0.607538,-0.970716,-0.333275,-0.983305,0.114691,-1.02932,0.543885,-1.09021,20,-36.4767,-36.095,-33.7045,-36.4004,-42.8007,-48.5939,-36.2558,-37.0781,-36.4075,-43.9836,-44.4454,-41.9962,-36.3668,-47.6598,-36.1942,-36.3382,-38.4024,-37.0397,-39.3894,-38.742,-37.0935,-36.6499
-863.899,1,0.39759,3,7,0,871.247,1.80273,1.20061,0.386289,0.635102,0.664807,0.32085,0.436715,1.21626,-0.678002,-0.17243,0.192061,-0.500677,0.011148,-0.719011,-0.0595096,-1.18386,0.350125,-0.613248,-0.0119582,-1.56166,-0.77662,-1.80665,20,-36.2769,-36.9352,-37.6622,-34.1128,-40.9893,-48.4072,-35.3496,-38.3267,-37.022,-45.8028,-44.1788,-43.0237,-33.0215,-49.1225,-34.1015,-35.001,-39.9832,-34.7956,-38.2257,-39.0666,-36.8613,-36.8412
-865.272,0.922655,0.39759,3,7,0,874.034,1.7056,1.15764,0.13941,0.907894,0.0697203,0.433403,0.208831,0.585097,-0.509641,-0.279881,-1.26956,0.0293599,-0.241645,-0.500883,-0.408773,-0.91306,-0.313803,-1.01549,0.191559,-0.949458,-0.2089,-1.41566,20,-37.0666,-36.2384,-33.5321,-36.8971,-42.6901,-48.7059,-36.1728,-37.0859,-36.5408,-44.8999,-44.321,-41.0643,-35.6632,-48.0273,-36.1872,-37.001,-38.5672,-37.271,-39.0122,-38.7715,-36.9973,-35.4633
-857.941,0.961908,0.39759,3,7,0,870.876,1.45544,0.990046,-0.01663,0.736818,0.442943,0.17657,0.0950923,0.89375,-0.575709,-0.350925,-0.480017,-0.0923021,-0.378482,-0.508931,-0.148101,-1.17911,0.15575,-1.01387,0.0442534,-1.04577,-0.154198,-1.13533,20,-37.3838,-36.1378,-35.8461,-36.212,-39.9178,-46.0402,-35.5703,-38.4623,-36.1414,-44.8974,-43.8738,-42.0239,-35.3935,-47.1929,-34.9644,-36.3148,-39.5085,-35.5737,-37.9125,-37.9291,-37.6593,-36.956
-862.458,0.716012,0.39759,3,7,0,867.947,1.43584,0.889139,0.645839,0.529128,0.878229,0.42447,0.208506,1.04721,-0.861551,-0.251523,-0.756487,-0.289801,-0.266612,-0.63962,-0.121414,-1.21642,0.0710448,-1.11226,0.135506,-1.45537,-0.0982664,-1.51414,20,-36.7786,-38.3511,-34.1508,-34.5967,-43.1249,-46.3138,-34.7473,-37.5017,-35.8729,-44.9253,-46.2446,-44.2692,-33.4795,-45.763,-34.6141,-35.1559,-39.2198,-35.5444,-37.7467,-40.7665,-38.4842,-36.7094
-866.386,0.683983,0.39759,3,7,0,877.249,2.01875,1.33091,-0.32315,1.04249,-0.048634,0.474765,0.589783,0.869664,-0.337004,-0.0619083,-0.0680747,-0.0525836,0.108412,-0.465685,-0.396708,-0.855014,-0.0831242,-0.551639,-0.309627,-1.07656,0.203386,-2.46254,20,-35.1978,-34.8689,-37.0286,-35.6563,-40.9791,-50.3662,-36.7997,-37.6549,-37.6708,-45.1479,-43.0677,-41.0711,-36.2067,-50.1032,-35.9022,-36.211,-38.3609,-36.7647,-40.2442,-36.9835,-35.9524,-36.0809
-867.752,0.85325,0.39759,3,7,0,878.7,1.49883,1.18126,0.960537,0.758522,1.05986,0.532457,0.443869,1.14153,-0.674494,-0.164315,-0.600348,-0.456775,-0.117054,-0.338088,0.128475,-1.01016,0.366451,-0.922449,0.585144,-1.23396,-0.0189599,-2.21191,20,-38.004,-39.0875,-33.9716,-35.2172,-43.4871,-46.0621,-34.1444,-38.0028,-35.5832,-45.6175,-46.3743,-43.9682,-33.3094,-45.6411,-34.2152,-35.8236,-40.2758,-35.9681,-37.5377,-41.4858,-38.9261,-35.7143
-865.07,0.992726,0.39759,3,7,0,879.214,2.01223,1.28062,0.477086,0.930565,0.437081,1.11643,0.664393,0.912053,-0.610902,-0.292589,-0.249827,-0.444741,-0.0196735,-0.536195,-0.321701,-1.03573,0.144926,-0.944373,-0.430935,-1.45306,-0.563976,-0.455636,20,-33.9289,-35.8741,-35.0388,-32.98,-46.0704,-49.711,-36.6649,-37.6857,-36.1662,-44.9052,-46.3521,-41.8469,-33.4919,-49.8271,-35.8293,-34.2201,-37.8934,-35.7716,-38.8585,-39.7774,-36.0939,-37.8882
-869.076,0.96191,0.39759,3,7,0,875.64,1.75217,0.681334,0.106308,0.972881,0.360818,-0.314965,0.267109,0.927555,-0.471991,0.0120477,-0.739364,0.0138618,-0.100027,-0.905041,-0.34488,-0.97226,-0.0645701,-0.448605,0.634917,-1.16182,0.265223,-1.3504,20,-39.2502,-37.1315,-35.4955,-38.2218,-39.6056,-47.2973,-35.4483,-37.6489,-37.4335,-42.0843,-42.8526,-43.2361,-35.8829,-47.0007,-35.7051,-37.7916,-41.0881,-37.3799,-40.1526,-38.4173,-37.2689,-36.0111
-863.026,0.987338,0.39759,3,7,0,878.127,1.6641,1.17625,0.543454,0.675424,0.645765,0.423294,0.307885,0.952343,-0.773381,-0.0765422,-0.111946,-0.211618,0.169801,-0.000555042,-0.0715383,-0.975296,-0.0395515,-0.924488,-0.216463,-1.68958,-0.480202,-1.56131,20,-34.7162,-38.2195,-36.2935,-33.6814,-42.0469,-48.7136,-34.8599,-37.8769,-37.4622,-45.4412,-44.9116,-42.5907,-33.8239,-47.1072,-34.4557,-34.6142,-38.6976,-35.754,-38.2311,-40.126,-38.2744,-37.4369
-862.074,0.970528,0.39759,3,7,0,870.188,1.9078,1.17331,0.0932835,1.10241,0.414735,0.660195,0.559657,1.10747,-0.371994,-0.147316,-0.547192,0.00130083,-0.135224,-0.927019,-0.166368,-0.903691,0.310509,-0.45599,0.406691,-0.670469,0.0814582,-1.84894,20,-38.0264,-35.2575,-35.1774,-36.5572,-41.7959,-47.118,-36.7957,-38.0663,-36.3151,-43.761,-43.7846,-41.5746,-35.4069,-48.0203,-36.0554,-37.1076,-39.7381,-36.1115,-39.0878,-37.6891,-36.146,-34.7649
-862.629,0.993042,0.39759,3,7,0,870.261,2.01103,1.39885,0.59997,0.624045,0.823858,0.586426,0.474265,1.15508,-0.672828,0.0500668,-0.28393,-0.0848964,0.171154,-0.59083,-0.312547,-1.37624,-0.0685267,-1.03884,-0.0606031,-1.72937,-0.542171,-0.951621,20,-34.3379,-36.8325,-34.8297,-33.34,-43.23,-51.2091,-34.4436,-36.396,-36.9036,-46.8363,-45.7264,-44.0213,-32.585,-50.1054,-33.7001,-33.5152,-38.2498,-35.1775,-38.7085,-39.5899,-36.5237,-37.3393
-859.194,1,0.39759,3,7,0,867.552,2.0014,1.38352,0.244012,1.08701,0.220443,0.728037,0.615607,1.00909,-0.442513,0.0684111,-0.444056,-0.0471171,-0.00518569,-0.581243,0.0128528,-0.719194,0.221581,-0.4042,0.370609,-0.736306,0.19792,-1.64811,20,-37.1897,-35.5348,-35.0519,-35.6905,-41.996,-48.3455,-36.3647,-37.4872,-36.5638,-44.4852,-44.0243,-40.6939,-34.993,-48.1929,-35.7806,-36.9275,-38.9994,-35.9598,-39.2641,-37.8381,-35.8858,-34.6925
-860.006,0.798721,0.39759,3,7,0,869.62,1.71682,1.28035,0.338484,1.00847,0.793789,0.491197,0.342611,1.09865,-0.601379,-0.452448,-0.245408,-0.596854,-0.268665,-0.412457,-0.057775,-1.06165,0.148365,-0.619109,0.153409,-1.536,-0.380795,-1.49844,20,-36.121,-37.1052,-35.6976,-34.756,-41.6119,-47.4048,-34.7891,-37.4,-35.253,-46.3249,-45.2813,-42.9286,-33.7894,-48.164,-34.5965,-35.3052,-38.7886,-35.3587,-37.3861,-38.9185,-38.32,-36.4524
-862.28,0.832627,0.39759,3,7,0,871.42,1.68111,0.989107,0.0938026,0.410514,-0.125927,0.195584,-0.00545546,0.683749,-0.709437,-0.099562,-0.693284,-0.0205329,-0.0622603,-0.800184,-0.505428,-1.08946,-0.324711,-1.05211,-0.234387,-1.07676,-0.493173,-2.70229,20,-36.2079,-36.1202,-35.3689,-35.664,-41.7242,-49.6903,-36.53,-37.0234,-37.944,-44.3446,-43.2597,-41.3081,-35.132,-48.7088,-35.6758,-36.0543,-38.7058,-36.4768,-38.9135,-38.5445,-35.6129,-35.0935
-864.614,0.789764,0.39759,3,7,0,876.96,1.71822,1.03634,-0.00363389,0.449041,0.268486,0.337371,0.293,0.435237,-0.926025,-0.395994,-0.334178,-0.77224,-0.959424,-0.598609,-0.161064,-1.24399,-0.132302,-1.07543,-0.0771862,-1.86714,-0.378587,-1.45804,20,-36.0202,-36.7389,-36.2676,-34.6483,-42.8817,-48.3639,-34.6495,-37.6883,-34.8225,-46.2629,-45.7132,-42.0529,-33.8151,-49.8448,-34.3952,-36.1026,-38.1728,-35.046,-39.0848,-38.5515,-37.8099,-37.2427
-864.033,0.990368,0.39759,3,15,0,874.098,0.990644,0.84962,-0.160922,0.286446,0.131321,0.086395,-0.493676,0.610235,-1.0243,-0.45683,-1.11848,-0.495223,-0.231459,-1.11066,-0.779001,-1.53237,-0.483475,-1.36271,-0.303281,-1.23315,-0.700325,-2.22178,20,-37.1681,-36.063,-34.8064,-35.7158,-41.4557,-48.3176,-36.6605,-36.9295,-37.7628,-45.973,-44.3763,-42.805,-34.7834,-46.7551,-35.6478,-35.6278,-39.4865,-35.9074,-37.6786,-38.1714,-36.9282,-35.458
-865.366,0.995482,0.39759,3,7,0,871.712,1.45282,0.502153,-0.270211,0.561019,-0.119649,-0.0430842,-0.100619,0.689769,-0.945759,-0.836209,-0.469435,-0.711513,-1.01493,-0.93149,-0.557771,-1.60259,-0.248018,-1.25228,-0.55064,-2.15537,0.373041,-1.30551,20,-35.6583,-36.462,-37.2981,-35.3388,-41.6912,-47.2439,-35.3637,-38.2702,-35.0582,-43.9394,-44.5234,-42.4409,-35.8858,-49.4398,-34.5403,-35.4366,-38.8926,-35.8387,-38.5088,-39.0779,-37.2904,-37.5174
-862.602,0.903623,0.39759,3,7,0,874.097,1.49548,0.773481,-0.431084,0.590292,0.10353,0.139257,-0.0504427,0.38091,-0.863454,-0.739925,-0.815722,-0.176566,-0.45661,-0.944828,-0.635771,-1.28381,-0.566154,-1.0087,-0.637256,-1.55605,-1.12182,-1.77743,20,-35.09,-36.0115,-35.3041,-35.4286,-41.4944,-48.4346,-36.2823,-37.0388,-36.9366,-44.9369,-44.2599,-41.8008,-35.3689,-48.9143,-36.3345,-35.7311,-37.5302,-36.0651,-38.4924,-37.8658,-37.0341,-36.9649
-868.893,0.773117,0.39759,3,7,0,875.274,1.51192,1.12836,0.0519724,0.445474,0.253586,-0.18329,0.163217,0.92027,-1.19958,-0.100704,-0.916771,-0.690538,-0.446335,-0.686,-0.316573,-1.82363,-0.0730208,-1.72719,0.120784,-1.59267,-1.02209,-3.34024,20,-37.9828,-35.9619,-34.7908,-34.9961,-40.5608,-50.4057,-33.5498,-38.2716,-36.2441,-47.5392,-45.5875,-43.5201,-33.2901,-49.6833,-32.0697,-36.2417,-40.5831,-34.6642,-39.8843,-38.3882,-37.2345,-35.0163
-861.806,0.982447,0.39759,3,7,0,874.933,1.60032,0.882555,-0.149964,0.517877,0.0940207,0.152317,-0.0152558,0.596399,-1.18552,-0.8508,-1.13684,-0.514294,-0.17208,-0.991698,-0.613956,-1.18301,-0.315401,-0.877271,-0.280045,-1.64715,-0.18339,-4.25665,20,-36.4311,-36.4525,-33.9511,-34.4581,-42.1145,-49.8146,-35.8909,-37.6796,-37.5264,-45.2748,-43.765,-40.8137,-33.9782,-48.7601,-35.9623,-35.9122,-39.4247,-35.4166,-37.5202,-38.3163,-36.5716,-34.1809
-858.365,0.884433,0.39759,3,15,0,869.31,1.54624,1.02025,0.278546,0.845624,0.459755,0.358841,0.376035,1.00172,-0.429777,0.0227859,-0.313952,-0.335172,-0.464977,-0.421379,-0.189961,-1.28557,0.0265099,-1.11242,0.0561732,-1.3663,-0.264569,-0.686518,20,-36.0072,-36.2701,-36.079,-35.7269,-41.4562,-46.7083,-34.7743,-37.3625,-35.0704,-44.3105,-45.0092,-43.2631,-34.9071,-47.1388,-33.9408,-35.3851,-38.4787,-36.3738,-39.6084,-38.8999,-37.4026,-37.6434
-859.188,0.665068,0.39759,3,7,0,869.441,2.00688,0.960235,0.272408,0.651911,0.527438,0.273138,0.169465,1.25746,-0.577615,-0.369768,-0.386383,-0.201222,-0.196197,-0.488216,-0.217471,-0.846293,0.100731,-0.696139,0.241251,-1.26311,-0.169553,-3.85003,20,-36.9864,-36.8074,-35.7859,-35.6116,-41.2931,-48.0997,-35.7259,-37.5433,-36.1748,-43.6261,-42.7614,-41.8485,-34.3516,-49.0661,-34.8384,-36.2531,-39.2745,-35.6663,-37.1152,-38.4649,-37.5305,-34.8759
-858.394,0.676401,0.39759,3,7,0,874.281,1.34876,1.32779,0.0966193,0.749624,0.221238,0.468929,0.440268,0.715594,-0.984154,-0.134078,-0.612439,-0.196693,-0.0883674,-0.590133,-0.367182,-1.22202,-0.158967,-0.893015,-0.178091,-1.30539,-0.0223237,-0.651245,20,-35.7614,-35.9475,-34.9517,-34.0475,-41.7375,-48.8837,-35.6447,-37.4909,-36.7141,-46.7742,-45.1007,-41.5973,-34.2375,-46.8812,-35.0444,-35.2648,-38.4663,-35.1922,-39.761,-38.5513,-36.1919,-37.6891
-865.096,0.779517,0.39759,3,7,0,869.736,1.57463,0.35516,0.380232,0.954988,0.646043,0.216847,0.611271,0.709586,-0.391615,-0.210052,-0.704698,-0.231147,0.151898,-0.710136,-0.55159,-1.2284,0.283465,-0.678047,0.0804199,-1.19811,0.426978,-2.026,20,-37.2445,-37.3003,-34.6735,-36.2228,-41.9437,-45.9655,-35.1803,-39.3609,-37.4766,-40.3464,-43.7298,-43.2994,-35.9056,-45.7427,-35.767,-35.6542,-40.9318,-37.6553,-40.185,-39.973,-36.9616,-36.0556
