# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = model3_model
# start_datetime = 2023-11-30 10:45:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/tmpowa51cil/jfs025q7.json
# init = 2 (Default)
# random
#   seed = 71447
# output
#   file = /home/john/python_test/project/year2023_model3_sample/model3-20231130024557_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1
# stancflags = --filename-in-msg=model3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,t_d.1,t_d.2,t_d.3,t_d.4,t_d.5,t_d.6,t_d.7,t_d.8,t_d.9,t_d.10,t_d.11,t_d.12,t_d.13,t_d.14,t_d.15,t_d.16,t_d.17,t_d.18,t_d.19,t_d.20,t_d.21,t_d.22,n,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22
-853.166,0.991839,0.443308,3,7,0,862.65,4.85539,1.21665,1.36649,0.888732,1.30963,-0.0624648,0.67497,-0.15296,0.43016,0.35276,-0.0421848,-0.578639,-0.535,-0.614644,0.000798315,-0.140034,0.929262,-0.2364,0.069887,-0.0596898,-0.225741,0.00838311,20,-37.142,-39.3455,-38.2694,-35.8923,-35.8124,-37.5416,-36.1857,-36.4925,-35.0822,-35.4028,-36.4509,-38.0638,-35.0281,-35.5447,-45.6424,-40.1786,-44.0946,-42.6243,-44.0021,-37.0446,-40.5238,-37.5679
-852.964,0.92866,0.443308,3,7,0,859.815,4.18311,0.869466,0.879872,0.571784,1.07731,0.061375,0.608091,-0.231666,0.134701,-0.212513,-0.136155,-0.504242,-0.278603,-0.438739,-0.674912,-0.0808823,-0.0268975,0.204768,0.51417,0.0126415,0.517425,0.648876,20,-38.4887,-37.4231,-40.2302,-36.3337,-34.9352,-37.4395,-34.7086,-36.8032,-34.9526,-37.932,-37.6057,-37.9141,-38.3417,-36.851,-44.6029,-39.2123,-43.1719,-44.1019,-41.7232,-39.5214,-36.0908,-37.3861
-854.966,0.763168,0.443308,3,7,0,864.527,3.78368,0.997397,1.15353,0.494764,0.664082,-0.167229,0.566999,-0.252119,0.161565,-0.0245706,0.245992,-0.629016,-0.352163,-0.649682,-0.459285,-0.0341016,0.382238,-0.626757,0.289126,-0.379476,0.0975905,0.486764,20,-37.1308,-37.8956,-39.7888,-35.8519,-35.1121,-38.388,-36.2156,-37.5787,-35.8234,-36.4216,-37.0834,-37.1281,-37.8362,-37.1235,-44.0959,-40.5201,-42.3138,-41.9404,-44.1919,-38.755,-39.4,-37.4284
-856.988,0.672279,0.443308,3,7,0,869.023,4.1445,0.805647,0.814063,0.232922,0.616244,-0.235573,0.375215,-0.323081,0.282725,-0.0043454,0.395614,-0.591534,-0.307959,-0.391658,-0.309258,-0.329647,0.458593,-0.527298,0.363152,-0.24946,-0.0792866,0.572013,20,-38.1874,-38.5394,-39.7886,-36.6036,-36.0234,-38.0507,-36.799,-37.4401,-37.0028,-36.9712,-37.6168,-36.847,-37.8875,-38.0997,-44.4995,-39.417,-41.6119,-41.3999,-42.3272,-38.8446,-39.9615,-36.6738
-859.999,0.965352,0.443308,3,7,0,870.29,3.56876,0.814836,0.235454,0.165327,0.460886,-0.285729,0.556364,-0.544005,0.31392,-0.364994,-0.106188,-0.447858,-0.544724,-0.889362,-0.32634,-0.305394,0.869534,-0.0172924,0.227998,-0.100077,-0.299719,0.314984,20,-40.7451,-39.2513,-40.2093,-36.3311,-38.1382,-38.1823,-37.9304,-39.3222,-36.0278,-37.7088,-38.1032,-37.4023,-38.3951,-37.5128,-42.1432,-38.7763,-40.4795,-40.3607,-41.2877,-38.2984,-41.3012,-36.0562
-861.4,0.943731,0.443308,3,7,0,873.228,3.60892,0.619214,0.628604,0.492098,0.462054,-0.120955,1.04092,-0.101294,0.0418569,0.0424471,-0.231332,-0.714077,-0.790108,-1.04064,-0.135654,-0.33032,0.864913,-0.485538,0.241495,0.349782,-0.128723,0.235731,20,-41.084,-40.59,-41.5913,-35.9213,-38.4536,-37.605,-37.8926,-40.2417,-36.3002,-34.753,-35.441,-39.6638,-38.688,-35.5643,-43.1039,-38.6189,-40.4076,-40.5682,-40.4045,-39.8184,-41.4229,-36.3087
-860.824,0.970594,0.443308,3,7,0,872.208,5.25829,1.25584,1.35087,0.691673,1.47706,0.0118883,-0.107782,-0.521169,0.292871,-0.12792,-0.197938,-0.751355,-0.411384,-0.328891,-0.536367,-0.118,-0.229586,0.220969,0.134954,-0.402452,0.170803,0.162378,20,-36.166,-37.4709,-37.5502,-37.3061,-33.529,-38.5469,-33.4061,-33.9379,-35.2883,-38.8924,-38.6924,-37.3532,-35.1284,-37.6011,-48.9268,-41.5735,-46.4268,-46.3463,-45.9708,-37.2836,-35.8764,-38.5051
-860.798,0.848767,0.443308,3,7,0,874.003,3.64381,0.740007,0.783037,0.7082,0.826467,-0.0808293,1.14598,0.00290323,0.162791,0.199899,-0.204598,-0.51227,-0.532126,-0.847369,-0.0667996,-0.249573,1.00908,-0.391588,0.372344,0.524484,0.209388,0.685144,20,-41.0615,-40.2464,-41.4981,-35.6754,-38.5854,-37.2458,-37.9587,-40.0362,-36.0266,-34.4521,-35.2426,-40.0654,-38.6467,-35.0613,-41.9754,-38.3154,-41.7492,-41.3461,-40.0674,-39.8267,-41.293,-36.7202
-856.892,0.965651,0.443308,3,7,0,869.4,5.57468,1.2746,1.30469,0.725391,1.40749,0.239203,0.304495,-0.219175,0.169198,0.0496565,0.226588,-0.513747,-0.157383,-0.141272,-0.154388,0.0838264,0.388006,0.490464,0.355003,-0.178513,0.391944,-0.182561,20,-36.9885,-38.3565,-37.5519,-37.4184,-34.3067,-38.1486,-34.2863,-34.9083,-35.8756,-38.2694,-37.443,-36.6351,-35.8328,-38.0472,-49.7778,-40.4991,-43.7661,-44.1234,-43.8366,-37.185,-37.4084,-37.3841
-857.618,0.781561,0.443308,3,7,0,868.684,5.55673,0.992918,1.14342,0.988967,1.12255,-0.0653199,0.722272,-0.222711,0.58845,0.0112064,-0.174958,-0.129042,-0.322011,0.191997,-0.109998,-0.00421044,0.625342,0.00900153,0.971314,0.13982,-0.16107,0.138333,20,-39.219,-37.9845,-41.1126,-37.8916,-36.1135,-36.0455,-35.7972,-37.1436,-34.4994,-36.6535,-37.3356,-38.2194,-38.4897,-35.0198,-46.5885,-37.8927,-42.7655,-43.6716,-41.3627,-39.8859,-37.6905,-37.2887
-855.323,0.903842,0.443308,3,7,0,868.224,4.75141,1.26175,1.2615,0.572067,1.35117,0.271547,0.715902,0.00792154,0.158649,0.19281,0.0515769,-0.947869,-0.313113,-1.09479,-0.163269,-0.0198102,0.578879,0.156128,-0.300003,0.287417,0.513074,0.478786,20,-37.6238,-39.8137,-37.1594,-35.7052,-35.3685,-39.0786,-35.0883,-36.1622,-36.2585,-36.8364,-36.3311,-38.0634,-34.5558,-37.0038,-46.9326,-41.0065,-43.3317,-42.8636,-44.0528,-36.6398,-38.8605,-37.0979
-853.611,0.96063,0.443308,3,7,0,861.946,3.98776,0.556488,1.0953,0.956966,1.05894,-0.114744,0.494911,-0.156853,0.567305,-0.0349196,-0.238587,-0.864023,-0.532969,-0.418307,-0.308307,-0.341901,0.465482,0.130456,0.744505,0.17046,0.344205,0.0193939,20,-39.9957,-37.8647,-41.1725,-36.0739,-35.3344,-35.4121,-35.3136,-35.4924,-35.1281,-37.9644,-38.308,-39.6687,-37.1282,-36.4604,-42.9511,-37.3541,-43.5664,-44.5947,-40.2714,-39.8786,-38.0597,-38.0103
-851.2,0.87628,0.443308,3,7,0,861.333,4.0127,0.740374,1.1387,0.768976,1.15261,-0.106891,0.454952,-0.0696732,0.322364,-0.17308,-0.14431,-0.757524,-0.517902,-0.300042,-0.479391,-0.0954055,0.191167,0.227405,0.569691,0.132925,0.418027,0.0423055,20,-39.0555,-37.2123,-39.8725,-36.6973,-35.0615,-35.8021,-34.766,-35.5064,-35.2366,-37.9509,-37.9185,-38.7299,-37.1003,-36.8261,-43.8853,-38.5111,-43.3281,-44.8844,-41.4878,-39.2745,-37.1458,-37.7269
-850.805,0.774201,0.443308,3,7,0,861.939,4.36006,1.05163,0.888827,0.257105,1.09573,0.0518114,0.826606,-0.54597,0.162749,0.0711752,-0.119767,-1.01855,-0.629559,-0.742081,-0.236643,-0.376867,0.369836,-0.39109,0.149567,-0.078468,0.15584,0.253305,20,-37.7266,-38.8964,-39.8453,-35.3842,-34.91,-38.6203,-34.375,-37.6871,-35.6287,-35.7227,-36.0821,-37.0359,-36.8376,-36.1581,-45.8151,-40.2075,-42.8258,-42.9915,-43.2016,-38.7598,-38.5226,-35.5667
-852.576,0.55439,0.443308,3,7,0,869.206,3.94055,0.492879,0.607451,0.627008,0.57769,-0.587331,-0.239598,-0.402009,-0.0877727,-0.417411,-0.701389,-0.619903,-0.757329,-0.866339,-0.781853,-0.338236,0.0415126,-0.154807,-0.0943776,-0.184621,-0.111371,-0.129027,20,-38.6463,-38.0645,-38.6542,-37.0364,-36.6264,-36.7071,-36.4865,-35.7633,-35.0108,-37.6619,-37.8832,-40.0142,-36.5047,-36.032,-43.195,-39.0517,-43.602,-42.5059,-41.5979,-37.8067,-37.9009,-39.0072
-853.925,0.839299,0.443308,3,7,0,861.753,3.72378,0.483896,0.82006,0.60479,0.613213,-0.595312,-0.275703,-0.17133,-0.0383607,-0.3753,-0.747998,-0.911003,-0.881124,-0.999101,-0.711583,-0.371685,0.145108,-0.298633,-0.0105645,-0.0581131,-0.240609,-0.477568,20,-39.1739,-38.5231,-38.6355,-36.7821,-36.5838,-36.307,-36.7855,-34.8309,-35.1416,-37.0938,-37.475,-40.1318,-35.9336,-35.7746,-42.9672,-39.5523,-43.2799,-43.3442,-42.2909,-38.2272,-38.6715,-39.0327
-852.079,0.95437,0.443308,3,7,0,861.618,4.11881,0.691943,0.590357,0.06786,0.542267,-0.243812,0.183104,-1.17241,-0.166662,-0.473799,-0.572951,-1.10787,-0.862399,-0.828058,-0.532456,-0.723549,0.000672648,-0.589283,-0.0960486,-0.758327,-0.337911,0.317341,20,-37.2955,-38.4623,-39.3549,-35.8868,-34.7629,-38.963,-34.5413,-36.9997,-35.3149,-36.8511,-36.9383,-36.8,-37.0543,-36.5636,-45.8172,-39.9692,-43.3186,-42.553,-43.7581,-38.0223,-38.1789,-36.2308
-853.6,0.866673,0.443308,3,7,0,859.642,3.53397,0.472341,0.623873,0.237308,0.651755,-1.02147,0.414439,-0.87053,-0.537504,-0.430039,-0.62631,-0.793103,-0.802596,-1.22581,-0.781658,-0.664953,-0.138177,-0.709473,-0.362615,-0.265695,-0.601893,0.216489,20,-38.1793,-36.8206,-40.062,-35.4644,-36.3365,-36.785,-36.0238,-38.6804,-35.7667,-35.4479,-35.9981,-39.1032,-38.0593,-35.5467,-42.7873,-38.9776,-44.1205,-43.2318,-42.7823,-38.8184,-38.3103,-37.6752
-855.54,0.647802,0.443308,3,7,0,867.867,4.08432,0.372216,0.4806,0.056452,0.48879,-0.047905,-0.313473,-0.885388,-0.0186301,-0.501124,-0.753973,-1.44576,-1.13695,-0.78808,-0.700384,-0.727353,0.00164103,-0.473781,-0.169467,-0.609678,-0.0715641,-0.992034,20,-38.1564,-40.3142,-38.36,-36.9003,-35.3689,-38.7197,-34.6206,-34.9439,-35.2354,-37.8941,-37.9962,-37.863,-35.4786,-37.3983,-47.0025,-39.9194,-42.4889,-42.8957,-42.3488,-37.6284,-38.4143,-36.6516
-855.007,0.85438,0.443308,3,7,0,867.191,3.86189,0.931478,0.716021,0.634614,0.985477,-0.669271,0.622692,-0.250285,-0.0334735,-0.604935,-0.368481,-0.422055,-0.501498,-0.939084,-0.478615,-0.180753,0.0395828,-0.379447,0.219285,-0.0468556,-0.353407,0.68869,20,-38.2972,-36.0084,-40.1081,-36.043,-35.8628,-37.1764,-35.9313,-38.3596,-35.4837,-36.1395,-36.6532,-38.8619,-38.89,-35.3923,-42.1668,-40.0209,-44.6718,-43.4163,-42.915,-39.085,-37.6255,-38.342
-858.047,0.771761,0.443308,3,7,0,868.76,4.30036,1.0713,0.752144,0.173614,0.934089,-0.434824,0.328538,-0.907802,-0.241473,-0.266561,-0.444754,-0.824249,-0.468126,-1.09861,-0.263695,0.00346242,-0.295727,-0.526919,-0.111989,-0.211329,-0.871353,0.229022,20,-37.5422,-37.0522,-38.6718,-36.5452,-35.231,-39.3789,-34.4346,-37.327,-36.4529,-36.4022,-36.6777,-37.7522,-37.3555,-36.1833,-44.7515,-41.0981,-43.787,-43.6343,-45.4468,-38.9188,-37.2362,-37.784
-861.285,0.685108,0.443308,3,7,0,877.09,4.03785,0.184187,0.77197,0.94357,1.0991,-0.313224,0.385625,-0.252615,0.0140415,0.0269758,-0.369719,-1.06874,-1.33105,-0.471723,-0.738939,-0.748857,0.538602,-0.692342,0.206214,-0.340312,-0.121878,0.270933,20,-38.7081,-40.2625,-41.0565,-36.6388,-36.5269,-35.7392,-36.5064,-36.5584,-34.7648,-35.3917,-36.0975,-40.6173,-37.0379,-34.9747,-43.9218,-38.0126,-46.7249,-44.4818,-39.6045,-39.591,-40.4656,-38.9673
-859.713,0.757255,0.443308,3,7,0,875.846,3.80956,1.06072,0.873251,-0.355414,0.508317,-0.571622,0.123023,-0.741748,-0.18748,-0.563201,-0.582793,-0.890718,-0.628943,-2.14554,-0.527879,-0.526213,-0.198142,-0.257764,-0.142526,-0.259819,-0.255929,0.190249,20,-38.9181,-37.3641,-39.2067,-34.7166,-35.4918,-39.9633,-36.1159,-37.1821,-36.4013,-37.9991,-37.536,-36.5951,-36.8403,-36.9476,-44.6514,-42.0536,-41.3907,-43.3968,-46.4621,-37.9436,-37.4708,-36.0814
-854.263,0.885646,0.443308,3,7,0,871.625,4.2916,0.344262,0.74114,1.03643,1.13215,0.0588751,0.518886,-0.239398,0.211179,0.0723955,-0.147017,-0.832533,-0.874637,-0.452168,-0.576315,-0.298194,0.534421,-0.434166,0.0665371,-0.218197,-0.0489165,-0.0618306,20,-37.527,-40.1352,-39.6741,-36.678,-36.0492,-36.8439,-35.5819,-36.7352,-34.9487,-36.1733,-36.6945,-40.1511,-36.3932,-35.869,-44.9271,-38.0216,-45.6359,-42.5864,-39.4622,-38.218,-39.4408,-38.9757
-853.285,0.925795,0.443308,3,7,0,863.062,4.24082,1.2063,0.790821,0.755355,0.721503,-0.0984215,0.465425,-0.268268,0.264134,-0.26815,-0.294005,-0.678699,-0.17757,-0.674341,-0.359908,-0.531914,0.563434,0.0895653,0.0364859,-0.267587,0.518069,0.083342,20,-37.4706,-38.0245,-38.8839,-35.6064,-34.9746,-38.998,-36.0045,-36.9047,-35.1697,-38.0268,-37.6934,-38.5519,-35.8225,-36.5226,-44.364,-41.0549,-42.8886,-41.0369,-43.7587,-37.062,-38.8622,-38.2481
-854.482,0.83249,0.443308,3,7,0,863.328,4.36679,0.772991,0.901582,0.989291,1.03005,0.0404006,0.278744,-0.570088,0.338264,-0.0537035,-0.366891,-0.840635,-0.349408,-0.0745893,-0.596479,-0.118393,0.61784,-0.277241,-0.244592,-0.0454611,-0.206604,0.266214,20,-37.538,-39.4378,-37.9097,-37.5529,-36.4732,-37.8664,-35.324,-36.5383,-35.0102,-37.3902,-37.5025,-40.1005,-34.8905,-36.0874,-44.2101,-38.7105,-45.0758,-41.7534,-42.2735,-36.6238,-39.2196,-39.4208
-853.204,1,0.443308,3,7,0,861.279,4.41737,0.983765,0.985199,0.81107,0.895413,0.210892,0.371173,-0.590253,0.450673,-0.0453613,-0.251768,-0.802392,-0.320373,-0.220446,-0.538894,-0.0117724,0.534691,-0.334532,-0.123546,-0.223612,-0.078883,-0.0606325,20,-36.7386,-39.3733,-38.0233,-37.0993,-35.5847,-38.9095,-34.9318,-36.6742,-34.7184,-37.5128,-37.8998,-38.5891,-35.3061,-36.5137,-45.4351,-39.9867,-43.6555,-41.1702,-43.6275,-36.7279,-38.7154,-38.4991
-852.532,0.919235,0.443308,3,7,0,861.586,3.69866,0.99518,1.13248,0.573515,0.860574,-0.00596359,0.596858,-0.0678267,0.377482,0.393228,0.181807,-0.629888,-0.204834,-0.385998,-0.171861,-0.0938584,0.330125,-0.364972,0.267608,0.0780439,0.300437,-0.049272,20,-37.3922,-38.5276,-39.6258,-36.1963,-35.5336,-38.1332,-36.1294,-36.7838,-36.4129,-36.583,-37.2841,-38.2851,-36.5989,-36.949,-43.3298,-40.3861,-41.8551,-41.8032,-43.0045,-38.9686,-38.6068,-37.6682
-856.626,0.707323,0.443308,3,7,0,864.641,4.90215,0.96792,0.569535,0.640022,1.09497,-0.313272,0.296304,-0.370883,-0.346474,-0.240494,-0.217569,-0.677631,-0.855183,-1.22366,-1.10818,-0.439141,0.134685,-0.258871,0.36051,-0.317942,-0.521516,0.175751,20,-38.3754,-38.7276,-40.5039,-35.1059,-35.109,-38.0665,-35.4021,-36.0504,-33.8608,-35.9593,-35.4514,-37.7439,-37.9877,-35.267,-46.694,-40.4733,-45.0929,-44.4379,-42.8847,-39.4588,-37.2068,-37.5899
-859.167,0.955926,0.443308,3,7,0,866.194,3.68438,0.805228,1.29578,0.547388,0.960196,-0.263563,0.660243,-0.299669,0.532273,0.0293856,-0.422714,-0.761538,-0.373388,-0.210118,0.171743,-0.1277,0.546372,-0.173683,-0.0487259,0.0749359,-0.223737,-1.24645,20,-38.0863,-37.6796,-38.559,-37.5631,-36.2285,-36.7431,-35.9574,-37.6089,-36.8511,-37.2788,-38.4423,-38.8253,-36.222,-37.4435,-43.7414,-39.8101,-42.7296,-42.6816,-43.455,-37.6619,-39.9546,-37.959
-857.743,0.933643,0.443308,3,7,0,869.91,3.78353,1.04592,1.30444,0.474684,1.03437,-0.211757,0.170943,-0.402064,0.443733,-0.323686,0.134442,-0.698947,-0.358151,-0.684374,-0.0656132,-0.274462,0.14719,-0.388923,0.193512,-0.272208,0.444564,-0.925655,20,-36.9277,-36.5765,-38.0148,-35.7815,-34.5495,-38.2956,-35.3889,-35.8585,-36.9712,-37.6657,-38.6351,-37.9625,-36.3228,-38.5363,-44.7161,-41.1173,-43.8142,-43.9916,-44.8598,-37.4331,-38.9914,-37.6453
-858.747,0.980939,0.443308,3,7,0,861.951,4.75176,0.61277,0.524984,0.570714,0.896874,-0.125894,0.668886,-0.433108,-0.330399,0.0698712,-0.779921,-0.778271,-0.872308,-0.724245,-0.862863,-0.330153,0.381757,-0.0641059,-0.0319224,0.0503504,-0.501782,1.05667,20,-39.1185,-40.3647,-40.3682,-36.8071,-36.8124,-37.1164,-35.5979,-37.8075,-33.8789,-35.8618,-35.5339,-39.0248,-38.1511,-35.1862,-46.3491,-39.1611,-44.6916,-42.6406,-40.8863,-39.2449,-38.045,-37.3152
-855.98,0.991142,0.443308,3,7,0,870.249,3.90925,0.827131,0.846662,0.238722,1.14549,-0.438115,0.346246,-0.323246,-0.0427709,-0.103872,-0.897301,-0.810197,-0.71569,-1.35999,-0.939912,-0.180623,0.469723,-0.400133,0.209065,-0.371401,0.343064,0.485723,20,-38.9933,-39.0462,-40.1633,-35.6826,-36.1766,-37.4157,-36.6893,-36.8042,-33.2235,-35.7959,-36.5068,-37.2876,-37.6991,-34.2889,-42.6865,-40.1813,-44.2702,-45.1007,-42.8019,-39.6748,-39.3643,-37.3528
