# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = model_model
# start_datetime = 2023-11-30 10:37:12 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmptpa5mti2/qp33vulf.json
# init = 2 (Default)
# random
#   seed = 92187
# output
#   file = /home/john/python_test/project/year2023_model_sample/model-20231130023712_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1
# stancflags = --filename-in-msg=model.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,t_d.1,t_d.2,t_d.3,t_d.4,t_d.5,t_d.6,t_d.7,t_d.8,t_d.9,t_d.10,t_d.11,t_d.12,t_d.13,t_d.14,t_d.15,t_d.16,t_d.17,t_d.18,t_d.19,t_d.20,t_d.21,t_d.22,t_c.1,t_c.2,t_c.3,t_c.4,t_c.5,t_c.6,t_c.7,t_c.8,t_c.9,t_c.10,n,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22
-856.736,0.836012,0.127403,5,31,0,879.356,2.86766,-0.745525,-0.065042,1.23806,0.744817,-1.17238,-0.262197,-0.277765,-0.355698,0.42264,-0.780068,-0.502526,0.0842881,-0.963864,0.128154,-0.0120626,0.634432,-0.605059,0.367221,-0.00882237,-0.963068,0.0553175,0.426647,0.160376,-1.01015,-0.11342,-0.857333,-0.249282,-1.19645,-0.44942,-1.32753,-0.802918,20,-38.7424,-38.6639,-39.1804,-36.4413,-36.0419,-35.9615,-35.3517,-35.9109,-35.148,-36.8037,-37.0488,-40.0371,-36.0353,-35.6815,-42.3604,-37.1687,-46.3574,-44.7893,-40.289,-38.6647,-39.4227,-39.8107
-861.025,0.973398,0.127403,5,31,0,873.156,3.20079,0.337832,0.825438,2.17198,0.94107,-0.38179,0.106185,-1.21513,0.00118261,-0.921317,-0.402486,-1.73697,0.20719,-1.15621,-0.132484,-1.32637,-0.554309,-0.439474,1.14396,-0.814714,0.657733,-0.227267,0.617714,-0.132204,-1.27081,0.0366374,0.778742,-0.0839637,0.680892,-0.174634,-0.719514,0.632516,20,-37.4964,-37.727,-39.4844,-34.5392,-34.9128,-38.4885,-35.397,-35.5902,-34.7395,-36.5869,-36.6428,-41.1244,-35.5403,-35.0255,-42.6279,-41.0351,-46.2777,-43.5892,-43.3901,-38.3482,-37.9771,-39.9155
-856.796,0.985697,0.127403,6,63,0,871.332,3.96631,0.274309,0.375228,-0.812127,-0.0777385,-0.385628,-0.29478,0.359028,-0.678768,0.583661,0.375717,0.159919,-0.57068,-0.276673,0.123544,0.697601,0.257586,-1.03712,-0.855393,-0.220174,0.527209,1.00663,1.00286,0.572876,1.70251,1.20588,-0.736555,0.887119,-0.477241,-0.166566,-0.00282427,0.455347,20,-39.2697,-38.5946,-40.7359,-35.4518,-35.9593,-38.193,-35.2311,-37.4961,-35.3629,-35.0993,-35.2803,-38.2407,-38.5882,-35.5797,-45.4603,-39.1931,-43.2147,-42.6932,-41.934,-39.4638,-38.5666,-35.6568
-851.93,0.955813,0.127403,6,63,0,867.27,3.3012,0.352897,0.0509587,1.13847,0.676566,-0.984301,0.0149477,-0.79251,-0.755585,-0.493417,-0.078605,-1.35798,-0.154616,-0.432674,-0.452248,-0.901257,0.4838,-1.01265,0.484912,0.122619,0.0461234,0.13708,0.509459,0.756247,-0.578124,0.331908,0.470702,0.569013,0.461188,-0.229702,-0.154363,-0.28747,20,-37.1096,-38.2844,-38.841,-35.6555,-35.2702,-38.3004,-35.6341,-36.3578,-35.538,-36.138,-35.8305,-38.458,-36.0919,-35.8679,-43.47,-40.3762,-44.0517,-42.9334,-43.1485,-38.3152,-38.1069,-38.5429
-855.637,0.746349,0.127403,6,63,0,864.927,3.48642,0.466563,1.10357,0.307191,1.24462,0.0679998,0.535547,-0.502319,-0.147005,-0.1865,-0.534802,-1.2227,0.29474,-1.03753,-0.045186,-0.59955,-0.0512421,-0.296554,0.219448,-0.140584,-0.207837,0.0664274,0.454043,0.134534,0.294586,-0.313436,0.275843,0.532254,0.201382,0.371396,-0.282402,0.257365,20,-38.9077,-38.2484,-39.6575,-35.3538,-34.3331,-38.3443,-35.0989,-34.4947,-35.9346,-38.9304,-38.365,-38.1129,-35.9897,-37.7439,-44.2388,-39.6258,-42.4011,-44.117,-43.5831,-38.9778,-36.9483,-38.1553
-858.435,0.998791,0.127403,5,31,0,866.425,3.88378,-0.0270646,1.0638,0.826081,1.15137,-0.0848153,0.811622,-0.461962,-0.211556,-0.559107,-0.928084,-0.772551,0.0149321,-0.642693,0.84132,-0.177634,0.817418,-0.683512,0.204069,0.251899,-0.130691,-1.03243,0.92418,0.192667,0.236129,-0.229378,0.206174,0.751695,0.366958,0.680892,-0.723992,-0.007249,20,-38.9755,-38.6918,-38.6595,-37.7937,-36.8242,-36.5903,-35.6794,-36.8826,-35.4694,-36.9494,-37.5974,-39.9928,-36.4237,-36.2257,-45.7625,-38.2886,-42.8743,-42.234,-41.6224,-37.2285,-39.6039,-37.3046
-856.894,0.94881,0.127403,6,63,0,870.186,3.08804,-0.6672,0.331482,-0.372097,1.60774,-0.862942,0.753565,0.0105131,-0.129641,-0.224482,0.2603,-0.900756,0.154765,-0.611646,0.97412,0.260523,0.240504,-0.589695,-0.937761,-0.445862,0.304083,0.654466,1.5016,0.767427,1.33704,-0.00375816,-0.280634,0.287914,0.435966,-0.454368,-0.824178,0.45148,20,-38.3854,-38.8929,-39.6235,-35.5568,-36.205,-36.939,-35.7929,-36.9985,-35.8098,-34.7205,-35.5619,-38.9509,-37.0476,-34.9607,-43.9406,-38.1332,-45.9128,-44.8408,-40.9575,-38.8492,-39.627,-37.898
-856.81,0.99297,0.127403,6,63,0,871.594,2.79142,-0.777936,0.912365,0.173056,-0.396953,-0.190243,-1.04591,-0.514746,0.0557679,0.307456,1.12984,0.143985,-1.26934,0.32145,-0.588404,-0.23779,0.318669,-0.0535452,0.0994559,-0.154415,1.00232,1.37155,1.19361,-0.325853,-0.0188361,0.998213,-0.315647,-0.627425,-1.03754,-1.95497,-0.0395031,-0.304572,20,-39.4576,-38.6758,-39.6259,-35.3117,-36.4095,-37.6673,-36.0168,-36.4421,-34.8937,-35.3328,-35.6715,-37.9807,-37.903,-35.2695,-44.9324,-39.0059,-42.9994,-44.2873,-42.6701,-38.9708,-38.6326,-36.6352
-857.736,0.950462,0.127403,6,63,0,871.519,3.81458,0.518652,0.413673,0.144475,1.40179,-0.771547,0.663175,0.191572,1.74778,-0.65802,-1.28702,-1.21827,0.091684,-1.80398,0.703189,0.455203,0.136996,0.993406,-0.313353,-0.367966,-1.21739,-0.335715,0.420629,0.620996,0.444242,-0.211327,-0.820835,-1.63184,0.420887,0.921536,-1.00044,0.255464,20,-37.8662,-38.29,-38.7472,-35.1766,-35.6525,-37.8804,-34.9068,-36.545,-35.0175,-35.0319,-36.0104,-38.3007,-36.6187,-35.2859,-44.2119,-39.6208,-45.2658,-44.3045,-43.6338,-37.8473,-38.9109,-36.8112
-859.534,0.698333,0.127403,5,63,0,877.922,3.45961,-0.152666,-0.793811,0.162369,0.2533,-1.91398,-0.60672,-0.882766,-0.54076,0.419401,0.767495,0.121519,-0.708154,0.539797,-0.0982017,-1.07944,-0.663043,-0.672149,-0.531534,-0.951786,1.35147,0.775402,0.228099,1.33395,0.0850214,0.399692,0.26314,-0.184689,-0.959213,-1.39092,-0.519209,0.394809,20,-37.1845,-38.7715,-38.0249,-36.9469,-36.6513,-37.2235,-36.3569,-36.4694,-36.4814,-35.3888,-35.9153,-39.669,-36.7897,-36.1655,-44.8331,-39.1242,-44.5386,-43.5879,-41.2366,-37.7595,-38.9978,-38.1066
-862.613,0.910212,0.127403,5,63,0,874.589,2.56901,-0.624025,-1.81818,0.294655,0.314582,-2.95212,-0.663438,-0.52249,0.130435,0.344558,-0.127244,-0.087093,-0.858565,-0.569502,-0.240057,-0.710987,0.205902,-0.0287273,-0.436743,-0.501979,-0.357662,0.580026,0.974806,1.87163,-0.848349,-0.222191,-0.598648,-0.815803,-1.41866,-1.30313,-0.862675,-0.659565,20,-37.2143,-38.9733,-36.4886,-36.5086,-35.9441,-39.1423,-36.3304,-35.6173,-35.5472,-37.48,-37.9407,-37.2425,-34.5043,-36.4319,-45.4421,-42.307,-43.4944,-42.5336,-45.9823,-35.7469,-39.3347,-37.5233
-861.093,0.881745,0.127403,5,63,0,884.141,4.06945,0.61882,1.49926,-0.555305,-1.02254,-0.00896493,-1.38893,0.701287,0.42285,-0.518095,0.17145,-1.20691,-0.601157,-0.424292,-0.543079,1.09328,-0.086915,-0.222081,-1.06501,-0.67098,0.153996,0.0798031,0.581979,-0.226436,0.823097,1.98005,-1.46688,0.00447465,0.240071,-0.615226,-0.216733,0.468383,20,-37.2925,-38.0448,-38.5817,-35.4794,-34.7511,-38.3179,-34.4914,-37.2817,-33.9273,-37.4018,-38.3577,-36.6448,-35.3757,-36.615,-47.7505,-41.5819,-42.9782,-43.6667,-46.83,-36.6833,-38.5801,-36.1253
-857.067,0.909178,0.127403,6,63,0,880.367,2.70968,-0.471803,0.634939,0.480007,1.54809,-0.44284,1.19923,-0.907147,0.322829,0.357352,-0.183735,-0.361891,-0.347773,-0.778275,-0.0704205,-0.643457,1.01459,0.473263,0.463748,0.692716,-0.00408309,0.995769,1.79597,0.436724,-0.0237729,-0.256932,0.471673,0.107244,-0.421725,-0.0131673,-0.187937,-0.614081,20,-39.0887,-37.1043,-40.3823,-35.5999,-34.2558,-37.5412,-33.6712,-37.2491,-35.0614,-38.5749,-38.1608,-36.3796,-37.3723,-37.2534,-45.5028,-40.1928,-43.572,-44.4244,-43.9231,-38.7064,-36.9086,-35.6922
-857.296,0.884664,0.127403,6,63,0,873.496,2.44287,-0.652603,0.729427,1.17559,1.12784,-0.442422,0.655498,-0.864813,0.473028,0.65531,-0.176201,-0.03797,-0.20567,-0.998816,-0.149977,-0.823569,1.35214,-0.389576,0.530049,0.427555,-0.168799,0.742976,2.18773,0.723464,0.172283,0.358774,1.10708,0.103282,-0.0871491,0.521234,0.107176,-0.44803,20,-36.5308,-38.5675,-40.1151,-35.1795,-35.0013,-38.4466,-36.1175,-37.0212,-34.4149,-35.2127,-36.0388,-38.3483,-37.4926,-35.0249,-43.6145,-40.8578,-45.4407,-42.4519,-43.6697,-38.6777,-38.9236,-38.5592
-853.789,0.804707,0.127403,5,31,0,872.711,3.7479,0.0935984,0.747182,0.553107,1.1287,-0.302823,0.424676,-1.04418,0.313206,0.109528,-0.0390779,-0.237723,-0.264229,-0.901455,0.0816425,-0.883597,0.478293,0.442182,-0.0701463,0.586336,0.431508,0.606023,0.854745,0.250467,0.584842,0.220331,0.686056,-0.109065,-0.313643,-0.0123484,-0.463652,-0.318474,20,-39.1281,-37.2203,-40.2219,-35.1184,-35.0484,-36.6061,-33.9094,-35.9623,-35.2149,-37.6088,-37.1943,-40.2165,-37.2449,-36.4653,-44.9768,-38.2457,-45.7799,-44.7782,-41.1599,-38.6291,-36.4371,-37.8592
-855.519,0.897925,0.127403,5,31,0,867.509,3.01215,-0.346222,0.434421,0.560433,0.668186,-0.371843,0.431758,-0.854998,-0.221383,0.0665031,-0.395189,-1.22592,-1.03264,-0.600202,-0.69384,-0.963302,1.02762,-0.813752,0.311953,0.708262,-0.45714,0.203318,0.565195,-0.175767,-0.330182,-0.361523,0.0609798,0.048216,-0.29136,-0.391313,-0.320528,-1.44282,20,-38.1345,-39.0568,-41.761,-36.2379,-34.5752,-37.1626,-34.839,-36.2508,-34.6748,-36.9655,-37.4558,-38.5457,-37.3623,-35.6093,-44.22,-39.4729,-43.5387,-42.955,-41.5604,-40.4578,-37.0782,-37.6779
-849.956,0.979968,0.127403,5,31,0,867.234,3.67017,-0.122241,0.841771,-0.129896,0.418251,-0.369555,-0.237843,-0.564095,-0.116409,-0.195133,-0.4713,-0.3103,-0.607425,-0.909739,-0.578156,-0.423001,-0.349816,-0.380855,-0.222743,-0.897936,0.109235,-0.196102,0.803466,-0.0440614,0.165857,0.407689,-0.0853002,-0.0456392,-0.340965,-0.301942,0.00810987,0.582654,20,-38.2964,-38.4169,-38.4633,-35.8407,-36.172,-37.8302,-36.323,-36.9538,-34.8858,-36.123,-36.5804,-37.0691,-36.9223,-35.6656,-45.8189,-39.5197,-42.2648,-43.4921,-43.1172,-37.7083,-38.6019,-36.7208
-857.54,0.651604,0.127403,5,31,0,867.424,2.86544,-0.842886,0.687313,1.00636,0.375756,-0.13617,-0.041555,-0.929736,0.369058,0.404829,0.200399,-0.329241,0.0583673,0.113929,0.0211632,-0.789313,0.780419,-0.14246,0.401755,0.452394,0.967731,0.671259,0.773926,-0.311173,-0.460474,0.384419,0.31609,-0.379749,-0.770906,-0.662215,-0.470316,-0.448624,20,-39.7275,-38.7295,-39.7801,-37.1777,-37.0738,-36.4299,-36.1472,-37.6855,-36.848,-36.9435,-37.2629,-40.8157,-37.0271,-36.6704,-42.189,-36.2795,-43.5781,-42.738,-38.3072,-39.1006,-39.8791,-38.7514
-855.207,0.92966,0.127403,5,31,0,875.353,3.52825,0.0114016,0.31457,0.767975,0.341176,-0.238779,-0.0948956,-1.20546,-0.291637,-0.209955,0.0340907,-0.846063,-0.957265,0.116062,-0.958793,-1.03192,1.18545,-0.742633,0.228822,0.873331,0.339113,0.884816,0.593805,0.0190151,-0.45613,0.243588,0.541168,0.166798,-0.126923,-1.0361,0.340122,-1.41436,20,-36.9068,-38.8911,-39.2692,-36.674,-35.0681,-38.9163,-35.1316,-36.8301,-35.0082,-36.9616,-37.1222,-38.2256,-36.6832,-35.2883,-44.9159,-40.303,-43.3181,-41.7767,-42.7983,-38.4638,-36.8496,-38.5424
-859.975,0.903186,0.127403,6,63,0,874.482,3.20434,0.284354,1.40229,0.794703,0.802546,-0.442072,-0.283377,-0.0803655,0.0693643,1.03024,0.334801,0.569585,-0.132912,-0.762073,0.105122,-0.32107,1.67407,-0.0676431,0.528443,0.99383,0.575913,1.23885,0.750198,-0.101114,-0.373424,0.507094,-0.0139624,0.0626601,-1.19449,-0.777139,-0.385794,-1.43077,20,-37.5371,-37.1125,-38.795,-35.2817,-34.7233,-37.378,-36.5081,-35.5898,-35.6834,-37.4292,-37.6685,-36.7005,-36.2744,-36.2049,-43.4153,-40.9149,-44.9198,-45.7361,-45.0058,-38.0333,-38.5537,-38.1954
-859.257,0.843933,0.127403,5,31,0,873.446,3.61258,0.496637,1.5329,0.951308,0.699444,-0.0993203,-0.452301,-0.52909,0.150352,0.0390062,0.639814,-0.477023,0.0343679,0.758973,0.308982,-0.902052,1.58353,-0.379286,0.739945,1.26811,0.899016,0.737886,0.636187,0.108342,-0.209495,0.722859,0.570925,0.335869,0.0327025,-0.583391,-0.549789,-0.950192,20,-38.3446,-37.9666,-38.1515,-36.8167,-36.3088,-36.5683,-36.0548,-35.1142,-35.5921,-36.5482,-37.1737,-38.2227,-35.6049,-36.462,-44.411,-39.9462,-43.9293,-45.6045,-44.4088,-37.7454,-38.9933,-37.0224
-858.228,0.998162,0.127403,6,63,0,871.425,3.32868,-1.18803,0.273745,-0.347025,0.353777,-1.32269,-0.493344,0.228461,0.0602409,0.132798,-0.987367,-0.347645,-0.654716,-1.7594,-0.866036,0.512704,-0.486616,-0.437227,-0.882971,-0.877055,-0.395682,-1.02587,1.38846,0.36923,0.491411,0.00994261,-1.44853,-0.490972,-0.828192,0.207215,-0.428094,0.250402,20,-38.06,-38.5571,-38.8245,-35.5945,-35.6427,-36.8553,-35.7601,-35.3296,-34.5265,-36.4071,-37.1694,-39.2271,-35.9063,-36.1122,-47.9221,-38.6241,-43.8031,-43.8834,-43.061,-37.7397,-38.4429,-37.6923
-857.468,0.887342,0.127403,5,31,0,868.893,2.74708,-1.60375,0.476788,-0.332521,0.479018,-0.449418,0.199621,0.0640831,-0.578261,-0.115401,-0.80487,-0.528365,-0.622724,-1.02209,-0.426966,-0.162427,-0.365604,-0.566937,-0.57729,-0.485926,-0.707557,0.0940797,1.43731,-0.806048,0.110251,-0.195787,-1.07869,-0.242207,-1.1355,-0.310879,-0.720317,-0.121273,20,-39.736,-37.8215,-40.5398,-37.19,-35.8967,-35.6773,-35.1047,-37.9789,-36.0075,-36.4805,-36.145,-38.7975,-38.1815,-35.9298,-46.0869,-37.8102,-43.5832,-43.6598,-39.7789,-39.5439,-38.0374,-37.1945
-856.736,0.929749,0.127403,5,31,0,867.034,3.32137,-1.00883,0.256031,0.177017,0.597204,-0.668443,0.451451,0.453839,0.0742105,-0.290784,-0.167406,-0.834178,-0.416562,-1.02753,-0.36472,0.359243,-0.0367189,-0.262447,-0.441934,-0.229604,0.102624,-0.300042,1.54407,0.667324,0.0595022,-0.186636,-1.24523,-0.44062,-0.0389787,-0.440458,-0.516007,-0.411565,20,-35.6055,-40.2016,-39.2424,-35.0297,-34.4357,-39.6294,-35.015,-36.9646,-34.5981,-36.4184,-36.5611,-37.7963,-36.6329,-36.4946,-51.1129,-40.9999,-42.7665,-42.3835,-44.6986,-37.4438,-36.5161,-37.1978
-856.523,0.959875,0.127403,5,31,0,870.006,3.51728,-1.18819,1.3417,-0.176861,0.150284,0.399093,0.0395897,-0.636242,0.0433164,-0.167108,-0.370763,-0.90444,-0.741296,-0.335907,-0.207816,-0.361562,0.880014,-0.268314,-0.493067,0.210512,-0.0477621,0.541938,1.86177,-0.576575,0.66204,0.820823,0.279953,-0.127097,-0.0166231,0.098338,-0.0745616,-0.275511,20,-38.6431,-39.6098,-39.7587,-38.287,-36.2584,-36.4292,-35.1162,-38.515,-35.3536,-35.1129,-35.2342,-37.8827,-37.8674,-35.3368,-48.3047,-38.2153,-42.8881,-42.3798,-40.7116,-38.7973,-39.7063,-36.2001
-859.043,0.976209,0.127403,6,63,0,866.417,4.90044,-0.190389,0.0510251,0.634495,0.387771,-1.36368,0.152385,0.206977,0.514838,0.207856,0.0952435,-0.304788,-0.190789,-0.825358,0.203595,0.463236,-0.218824,0.0998425,-0.0888588,-0.798616,-0.60614,0.598371,0.33472,0.615611,-0.415953,-0.116777,-1.04664,-0.759675,-0.58959,-0.295866,-0.803046,0.245533,20,-37.3606,-39.3686,-38.3372,-37.5359,-36.0949,-36.5928,-36.1977,-37.1823,-36.5729,-36.6255,-37.525,-38.4353,-36.6246,-37.4934,-49.4798,-37.8949,-42.8797,-41.0046,-41.8578,-37.0961,-39.7856,-37.4559
-858.136,0.985041,0.127403,6,63,0,869.707,3.97727,-0.15634,1.35236,0.516399,0.663395,-0.026158,0.393201,0.671337,-0.416383,0.837666,-0.559553,0.322735,-0.33448,-0.610247,-0.027256,1.13026,0.196184,-0.866976,0.00389713,-0.346189,0.103868,-0.448523,1.42749,-0.102507,0.482334,0.15682,-1.18575,0.544188,-0.717544,0.0623646,-0.344678,0.536426,20,-38.9053,-39.2901,-39.9399,-36.0435,-36.5634,-37.8877,-36.0057,-36.6438,-33.3248,-34.8756,-35.5251,-39.5461,-36.9467,-33.9783,-47.3656,-40.3285,-43.1432,-42.526,-44.2315,-38.4293,-38.7998,-37.1195
-861.876,0.888107,0.127403,6,63,0,879.604,4.79601,0.101718,0.00554748,0.235996,0.354037,-1.26031,-0.700049,-1.50085,0.559976,-0.443113,-0.296019,-1.17797,-0.668146,-0.318644,-0.594119,-1.61212,-0.483268,0.332848,-0.243983,-0.0342194,0.207681,0.254084,0.174252,0.518242,-0.0889757,0.371986,0.745372,-0.652835,0.035295,-0.83801,-0.426981,-0.483706,20,-37.5866,-38.5271,-39.3737,-37.6952,-34.6656,-36.5033,-34.656,-34.802,-35.1098,-38.4177,-38.9263,-38.7797,-35.7839,-36.3973,-48.6817,-39.6785,-44.7622,-45.0669,-42.6103,-38.6924,-35.0089,-38.5596
