# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = driver_model_model
# start_datetime = 2023-12-14 05:21:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/tmpzyq1e9lm/askj80ne.json
# init = 2 (Default)
# random
#   seed = 17569
# output
#   file = /home/john/python_test/project/year2023_driver_model_sample/driver_model-20231213212138_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1
# stancflags = --filename-in-msg=driver_model.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,t_d.1,t_d.2,t_d.3,t_d.4,t_d.5,t_d.6,t_d.7,t_d.8,t_d.9,t_d.10,t_d.11,t_d.12,t_d.13,t_d.14,t_d.15,t_d.16,t_d.17,t_d.18,t_d.19,t_d.20,t_d.21,t_d.22,n,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22
-853.797,0.958057,0.420068,3,7,0,859.442,4.38904,0.361336,0.974069,0.35935,0.928994,0.0310932,0.522421,-0.359993,0.224604,-0.0740425,0.0727944,-0.867107,-0.763492,-1.00166,-0.464977,-0.398175,0.0920217,-0.593883,-0.0918933,-0.26103,-0.685584,0.005762,20,-36.7792,-39.5474,-38.9597,-35.9815,-35.0956,-37.5939,-35.2416,-37.0764,-36.3021,-36.5149,-37.6288,-37.5681,-36.5695,-37.536,-47.1397,-38.6684,-43.0507,-42.8004,-41.9717,-38.0254,-38.7641,-37.2568
-852.158,0.959945,0.420068,3,7,0,861.402,3.84493,0.693791,0.61208,0.42448,0.462216,-0.427863,0.157165,-0.553747,-0.133755,-0.276279,-0.703194,-1.09788,-0.93929,-0.313684,-0.454215,-0.367966,0.271481,-0.377782,-0.0217229,-0.00453353,0.378706,0.258665,20,-39.3769,-38.6619,-39.0525,-37.632,-36.8786,-37.1613,-35.5852,-36.6068,-35.6625,-36.4643,-36.5964,-40.0238,-36.3191,-35.4591,-43.034,-39.3887,-42.4065,-42.2539,-42.0343,-38.524,-39.151,-37.0864
-852.614,0.926567,0.420068,3,7,0,860.491,3.98914,0.758246,0.887607,0.608479,1.2653,0.0508624,0.676328,-0.277801,0.0565639,-0.197535,-0.378952,-0.627549,-0.285491,-1.03307,-0.411791,-0.352026,0.157449,-0.4715,0.209261,-0.574221,-0.287801,0.245365,20,-36.3789,-38.218,-40.0232,-35.1001,-34.307,-38.5092,-35.4046,-37.5857,-35.0804,-36.2865,-36.502,-37.1652,-37.7998,-35.6334,-44.2972,-39.7476,-45.0212,-44.1225,-42.5224,-38.9886,-37.6797,-38.6047
-860.221,0.688356,0.420068,3,7,0,869.95,4.43698,0.954593,0.846104,0.112548,0.962579,-0.0405712,0.641759,-0.329132,0.182177,0.263713,0.193157,-0.392546,-0.95079,0.00292096,-0.277557,0.0692572,0.703892,0.26401,0.542415,0.355232,-0.592368,0.771843,20,-40.5455,-39.4604,-39.9704,-37.9245,-37.8413,-36.7838,-36.1577,-37.6415,-36.084,-36.8884,-37.1526,-37.0714,-38.256,-37.3125,-44.8829,-38.7239,-40.883,-43.1878,-41.7843,-39.6628,-39.5359,-34.6113
-854.162,0.940231,0.420068,3,7,0,870.013,4.08848,1.61964,1.3958,0.717771,1.17934,0.128445,0.514469,-0.117892,0.334377,0.484019,-0.0189112,-0.0495116,-0.463629,-0.237714,-0.106378,-0.0937219,0.878889,0.232338,0.459593,0.134174,0.0799949,0.376391,20,-37.9606,-38.6604,-38.8222,-35.5189,-36.5978,-38.9842,-36.8036,-36.3434,-34.5218,-36.2047,-36.6076,-37.1875,-36.2662,-35.6687,-43.2833,-41.9794,-42.6933,-42.7247,-45.6701,-37.6932,-39.1475,-36.3781
-861.797,0.754866,0.420068,3,7,0,869.124,4.47819,1.15608,1.3546,1.14161,1.10333,0.0115282,0.860457,-0.158224,0.473499,0.436755,0.041879,-0.498746,-0.044385,-0.331427,0.499221,0.611183,0.159337,-0.051462,0.349144,0.298972,-0.459493,0.194583,20,-37.5396,-37.3945,-39.3105,-37.7445,-35.329,-37.8676,-34.7206,-37.2125,-37.2928,-37.0327,-37.88,-40.247,-36.8843,-36.5655,-44.0117,-39.5878,-43.5533,-42.2176,-43.5781,-39.2935,-38.0531,-39.636
-856.994,0.942956,0.420068,3,7,0,872.564,4.71308,1.00243,1.41332,1.44087,1.10876,0.247964,1.0504,-0.0425605,0.735909,-0.0755981,-0.0297718,-0.338794,-0.0503914,-0.557496,-0.218616,0.291235,0.63068,0.10591,0.521639,0.120094,0.234754,-0.410609,20,-37.3638,-37.5898,-40.2494,-35.9959,-34.6443,-37.0372,-34.9183,-37.674,-34.3224,-37.6981,-38.1386,-40.0266,-37.3709,-36.2457,-45.672,-38.7095,-44.3282,-41.9656,-42.1757,-38.0187,-37.7293,-39.5741
-856.307,0.999887,0.420068,3,7,0,864.869,4.13873,1.20141,1.115,0.30418,1.51257,-0.199264,0.456952,-0.0946149,0.0312483,0.420462,0.0505122,-0.484934,-0.574018,-0.316992,0.044976,-0.261326,0.624324,0.0836495,0.26547,0.391409,0.604033,0.929059,20,-39.0746,-38.7567,-38.3044,-36.3744,-37.0765,-37.3867,-36.2775,-35.9349,-36.8374,-35.5171,-35.8417,-38.2872,-36.3477,-36.4826,-42.9412,-40.3306,-44.2926,-44.8775,-42.7397,-38.6713,-39.5936,-35.9953
-859.387,0.863215,0.420068,3,7,0,865.115,4.71352,0.981586,1.31877,1.23441,0.915309,0.294663,0.854971,-0.18537,0.706759,-0.260129,-0.123005,-0.484798,-0.119986,-1.00238,-0.383608,0.131935,0.449237,0.0845143,0.363991,-0.0699535,-0.395937,-0.514701,20,-37.1837,-38.0965,-39.975,-35.6096,-34.2469,-38.0296,-34.8473,-37.3927,-34.345,-38.5369,-38.8833,-39.3528,-36.9529,-36.8764,-46.71,-39.3881,-43.7876,-41.8503,-43.4026,-37.6607,-37.3997,-39.5963
-853.371,0.908758,0.420068,3,7,0,868.057,5.04714,1.26221,1.31376,0.621398,1.01734,0.00962864,0.565669,0.0663598,0.679498,0.407656,0.0632619,-0.771972,-0.230265,-0.63946,-0.00545343,-0.0461543,0.332475,0.112617,0.48942,0.389206,-0.0359298,-0.0271496,20,-38.2772,-38.6113,-39.3201,-36.3617,-34.7962,-37.5224,-35.2325,-35.1458,-35.957,-37.3427,-37.9147,-37.9416,-35.4424,-36.7076,-46.4694,-40.5409,-41.3231,-42.7041,-43.8514,-38.6964,-37.4108,-37.1144
-852.418,0.934093,0.420068,3,15,0,864.219,3.76498,0.621427,0.818541,0.483545,1.14454,-0.123062,0.361015,-0.719268,-0.300181,-0.464009,-0.488215,-0.544399,-0.776672,-0.638161,-0.681318,-0.434313,0.410268,-0.261406,-0.0775377,-0.381046,-0.0733575,0.695458,20,-37.8472,-38.5019,-38.4426,-35.8194,-36.5335,-37.7105,-35.6974,-37.4273,-34.6544,-36.0954,-36.1054,-37.9339,-37.6877,-36.1337,-43.7203,-38.8447,-45.6168,-44.2422,-42.1211,-37.3805,-39.0932,-37.2603
-852.565,0.921287,0.420068,3,7,0,860.83,4.21009,0.416275,0.574945,0.490988,0.518556,-0.557056,0.549653,-0.415544,0.339913,0.0770785,-0.4725,-0.895163,-0.624386,-0.647251,-0.2859,-0.297484,0.337037,-0.277843,0.316812,-0.122082,-0.293786,-0.32753,20,-39.391,-38.5438,-41.3433,-37.2347,-36.0282,-35.8153,-36.1272,-37.5627,-35.6514,-37.101,-37.9928,-38.7844,-37.5577,-35.9311,-43.5925,-37.8097,-41.3751,-41.7156,-39.926,-40.0444,-38.8462,-37.5348
-854.379,0.902032,0.420068,3,7,0,861.532,4.80622,0.54311,0.586331,0.37464,0.829812,-0.630499,0.555977,-0.53217,0.135955,-0.270312,-0.52467,-0.887939,-0.521916,-0.149552,-0.640268,-0.640698,0.61376,-0.234481,-0.0337068,-0.230568,-0.0759274,0.0847512,20,-38.9137,-38.7816,-39.8321,-38.2318,-36.7317,-35.795,-36.3428,-38.36,-35.2473,-36.9185,-37.051,-37.9359,-36.7519,-35.7778,-45.5982,-37.7852,-42.5907,-42.2147,-40.6374,-38.1871,-39.9906,-37.121
-860.588,0.79828,0.420068,3,7,0,866.065,3.63375,0.97506,1.35741,0.924956,0.605655,0.152494,0.45324,-0.234114,0.115868,-0.55196,-0.058695,-0.485435,-1.00365,-1.41054,-0.206613,-0.238605,-0.0401917,-0.2374,0.282436,-0.0655448,0.0738218,0.116657,20,-37.7974,-38.0032,-39.4528,-34.6208,-35.2551,-39.1997,-35.4935,-36.7492,-35.9418,-37.3048,-37.509,-39.8329,-37.3191,-37.0541,-45.1977,-40.8595,-43.7894,-43.1123,-45.0941,-37.4761,-37.6754,-37.9271
-855.96,0.936558,0.420068,3,7,0,870.238,4.94409,0.874511,0.62233,0.234434,1.1503,-0.284249,0.512791,-0.447186,0.152031,0.363004,-0.437642,-0.968275,-0.110809,-0.43198,-0.522486,-0.326112,0.543789,-0.136896,-0.037362,-0.05367,0.0888927,0.304892,20,-38.2953,-39.923,-39.6265,-37.2868,-36.0158,-37.7493,-36.0011,-36.9066,-35.4928,-36.7398,-36.7564,-37.4472,-35.8964,-35.8953,-45.5961,-39.4639,-42.9844,-42.793,-41.7345,-39.1755,-38.9426,-37.5852
-855.979,0.994338,0.420068,3,7,0,866.588,3.46262,0.949349,1.05879,0.84763,0.737032,-0.248777,0.436148,-0.803303,-0.00468354,-0.611347,-0.369051,-0.690885,-1.01966,-1.0894,-0.427472,-0.103838,0.226955,-0.432205,0.119421,0.0763332,0.155347,0.277445,20,-39.0278,-37.1959,-39.355,-35.1058,-36.3564,-38.1893,-34.8802,-37.3644,-35.1746,-36.283,-36.8369,-40.6472,-37.3755,-35.8605,-42.7604,-39.6432,-44.5831,-43.3096,-44.1529,-37.8516,-38.5029,-37.5883
-853.779,0.917134,0.420068,3,7,0,867.358,4.87052,0.353365,0.415041,-0.00823526,0.58121,-0.36221,0.0500702,-0.625515,-0.00433266,-0.344646,-0.956785,-0.893725,-0.887403,-1.02249,-0.666073,-0.437572,0.0253075,-0.440284,-0.560206,-0.565115,-0.58357,-0.431759,20,-37.2014,-40.0885,-37.9726,-38.0708,-36.097,-37.6202,-35.923,-36.982,-35.0522,-37.1651,-37.9647,-37.3599,-35.9604,-36.0291,-47.8972,-39.3801,-42.0718,-41.4625,-41.7835,-37.1983,-38.456,-37.5209
-854.333,0.900491,0.420068,3,7,0,861.795,3.0452,0.403825,0.780879,0.351197,0.568773,-0.615107,0.209787,-0.957629,-0.496279,-0.396743,-0.377097,-1.60664,-0.99102,-1.05262,-0.820115,-0.797779,-0.11496,-0.643627,-0.023027,-0.272628,-0.103454,-0.122963,20,-39.1789,-37.5765,-40.609,-34.7008,-35.1026,-37.0852,-34.4906,-36.3086,-36.0455,-36.4131,-36.1147,-39.6471,-36.9535,-36.8094,-43.248,-38.788,-44.0212,-44.5733,-42.922,-39.5964,-38.5556,-37.3014
-858.137,0.822841,0.420068,3,7,0,864.176,4.02504,0.606816,0.526925,-0.0391955,0.7793,-0.465527,-0.208218,-0.535639,0.237356,-0.511496,-0.809267,-0.4673,-0.927482,-0.967618,-0.484269,-0.453345,0.149949,-0.473274,-0.31577,-0.83553,-0.198764,-0.70609,20,-36.9885,-38.8079,-37.7368,-37.6598,-36.7283,-38.1475,-37.1991,-37.1722,-35.3962,-37.5565,-39.0937,-36.8632,-36.7232,-36.5542,-44.4208,-40.6506,-43.2196,-42.5384,-42.8975,-36.8496,-39.4648,-37.5798
-856.968,1,0.420068,3,7,0,863.109,3.78235,0.570032,0.891486,0.624759,0.706173,-0.243198,0.556918,-0.662287,-0.512708,-0.130885,-0.195874,-1.53986,-0.69635,-0.79099,-0.771943,-0.642365,0.05498,-0.287949,0.0976723,0.24981,-0.167845,0.0349048,20,-39.8945,-38.6991,-40.7611,-34.9928,-35.7439,-37.3564,-34.2742,-36.6326,-36.1826,-36.3754,-35.254,-40.5046,-36.7818,-36.8234,-45.0894,-38.6249,-43.4646,-44.0308,-42.4465,-39.7447,-37.7976,-37.4599
-855.011,0.749333,0.420068,3,7,0,872.712,4.65081,0.929946,0.886379,0.199658,1.08375,-0.125844,0.366474,-0.194654,0.253333,-0.0962144,-0.510397,-0.122071,-0.51981,-0.633446,-0.115887,-0.162658,0.519876,-0.0995459,0.201407,-0.467654,-0.407722,0.253046,20,-37.4063,-38.948,-38.5506,-37.2986,-36.6115,-37.9809,-37.1784,-37.4978,-35.1622,-36.5359,-37.65,-36.0596,-37.5251,-35.7081,-45.1442,-40.0824,-42.5166,-42.8148,-42.9365,-37.8465,-39.2634,-37.1292
-855.981,0.743411,0.420068,3,7,0,873.188,5.3655,0.736433,1.47193,1.04297,1.49708,0.393316,0.551216,-0.334606,0.372713,0.32366,-0.0136098,-0.635664,-0.19915,-0.348781,-0.00128736,0.0198637,0.132414,0.1103,0.176094,0.497909,0.501149,0.322506,20,-37.6257,-39.3985,-37.9253,-36.7195,-35.4549,-37.3733,-33.9336,-35.054,-36.3786,-36.992,-37.1445,-40.2588,-35.0353,-36.9871,-48.3742,-37.9345,-44.9627,-44.5596,-41.8492,-37.705,-36.7819,-38.3446
-859.124,0.782047,0.420068,3,7,0,870.729,3.75939,1.40001,0.914061,0.288307,0.620514,-0.24341,0.679579,-0.343943,0.22224,-0.428379,-0.378807,-0.509459,-0.591237,-0.550238,-0.208958,0.0465311,0.760374,-0.0695011,0.668451,-0.272213,-0.0752838,-0.155548,20,-39.8747,-37.4546,-40.8804,-36.2975,-36.217,-38.8249,-36.5821,-38.4107,-34.4185,-36.8497,-37.0225,-36.0589,-39.0234,-35.6772,-42.9001,-41.8093,-40.4697,-42.6416,-45.2867,-39.6039,-39.7636,-35.8203
-861.108,0.981341,0.420068,3,7,0,868.868,3.81392,1.22759,0.696172,0.342877,0.762559,-0.382472,0.739668,-0.516986,0.260647,-0.388112,-0.266723,-0.374767,-0.558551,-0.689311,-0.174106,0.156795,0.838655,-0.0648194,0.581586,-0.383938,-0.0516382,-0.538674,20,-39.9364,-37.5314,-40.9357,-36.645,-36.8031,-38.1999,-36.8841,-39.2544,-34.8119,-36.9458,-37.4014,-36.3177,-39.5316,-36.247,-42.7056,-40.6073,-41.1415,-42.2119,-43.5338,-39.496,-40.438,-36.1208
-857.815,0.995338,0.420068,3,7,0,870.665,4.4167,0.313962,1.11002,0.682538,1.209,-0.203123,-0.053868,-0.500352,-0.301509,-0.113205,-0.426965,-1.21606,-0.849264,-0.322356,-0.793887,-0.645953,-0.0522123,-0.143982,-0.22348,0.11715,0.157919,0.1414,20,-38.4274,-39.2442,-37.9328,-37.2042,-36.165,-36.2569,-34.5357,-34.3348,-36.1051,-37.1051,-36.5896,-40.6951,-34.6259,-36.9054,-46.6075,-38.2408,-46.1918,-46.1472,-42.0433,-37.8949,-37.6763,-38.6147
-857,0.992505,0.420068,3,7,0,868.168,3.58695,0.382487,1.01851,0.718984,0.887112,-0.060093,0.440953,-0.916905,-0.316315,-0.366573,-0.121434,-0.764317,-0.768827,-0.503178,-0.827882,-0.610464,-0.183286,-0.14128,0.14663,0.16256,-0.0933626,0.125944,20,-39.1415,-37.8572,-40.0846,-35.3494,-36.1961,-37.2025,-34.2746,-36.9658,-36.0166,-37.2948,-36.7227,-40.448,-37.6575,-37.5694,-44.9073,-37.5252,-44.6419,-44.8714,-42.0133,-38.7989,-36.716,-37.549
-852.912,0.944992,0.420068,3,7,0,865.139,4.22789,0.768851,1.04793,0.0525666,0.75599,-0.126412,0.449023,-0.46351,-0.0279775,-0.119162,-0.0584356,-1.05054,-0.928185,-0.608926,-0.393404,0.018112,0.360238,-0.281545,0.22275,-0.276601,-0.455839,-0.427323,20,-38.5164,-38.8442,-39.1285,-37.0098,-35.4538,-37.3851,-34.9679,-36.7227,-35.639,-36.5008,-36.829,-36.1024,-37.2771,-37.2659,-46.5108,-39.7239,-40.8043,-43.3066,-43.5394,-38.8809,-39.3598,-35.7006
-852.123,0.932468,0.420068,3,7,0,862.81,4.68275,0.72123,0.605247,0.597552,1.02834,-0.490793,0.21671,-0.492208,-0.0137503,-0.270105,-0.683034,-0.625225,-0.771444,-1.00234,-0.667555,-0.803664,-0.0986889,-0.287001,-0.232569,-0.132714,0.250812,0.266004,20,-37.3332,-38.1627,-38.7973,-35.9731,-35.698,-37.2443,-35.4631,-36.3541,-35.0478,-36.4941,-37.1076,-39.8087,-36.1476,-35.283,-45.4145,-39.6252,-45.4432,-43.5627,-41.8673,-37.5987,-37.1543,-38.2024
-853.214,0.890529,0.420068,3,7,0,860.033,4.01642,0.864244,1.11757,0.366342,0.875521,0.027705,0.607898,-0.337487,0.138518,0.0261755,0.00274297,-1.07449,-0.462769,-0.459151,-0.224955,0.189877,0.61881,-0.210223,0.339407,-0.240261,-0.429917,-0.18406,20,-38.4558,-38.8349,-39.3444,-36.8759,-35.2712,-37.6991,-35.1606,-36.8755,-35.6522,-36.7276,-36.8867,-36.5122,-37.0887,-37.08,-44.9177,-39.4478,-41.2376,-42.8361,-43.2859,-39.0475,-39.8462,-36.914
-854.21,0.792462,0.420068,3,7,0,865.889,3.95673,1.00687,0.771904,0.345947,0.665654,0.0239762,0.40827,0.0282983,0.095964,0.0861602,0.119809,-0.704531,-0.610315,-0.293035,-0.172761,-0.55616,0.17256,-0.145404,0.247022,0.0314515,0.42188,0.591358,20,-37.9092,-38.9902,-39.2131,-36.7162,-35.7534,-38.5319,-36.1287,-36.4336,-36.8463,-36.8569,-36.792,-38.1407,-36.8558,-37.1912,-44.5503,-41.1077,-41.7994,-41.679,-42.7463,-38.604,-38.4327,-36.6253
-861.386,0.669633,0.420068,3,7,0,870.123,4.2002,1.37097,0.849735,0.3662,0.965356,-0.0189392,0.348923,0.292688,0.269325,-0.277516,-0.136067,-0.30924,-0.820095,-0.157234,-0.00214127,0.0678499,0.184244,-0.135881,-0.141531,-0.120059,-0.187877,1.00562,20,-36.4388,-38.4616,-36.7546,-38.6907,-36.395,-39.3051,-36.55,-37.3191,-36.6828,-36.9655,-37.5868,-37.353,-37.1924,-36.6309,-44.5846,-43.4153,-43.687,-41.4016,-45.4226,-36.7306,-38.7585,-37.7739
-861.854,0.991952,0.420068,3,7,0,872.645,5.11123,0.743385,1.0521,1.07001,1.32171,0.0862319,0.96779,-0.607845,0.341607,0.241266,-0.215227,-0.646925,-0.0486292,-0.873122,-0.684635,-0.141655,0.356477,0.289729,0.674953,-0.0788778,0.542427,-0.943442,20,-38.6978,-38.3314,-42.3361,-35.0956,-34.0168,-36.8436,-34.3145,-37.295,-33.9714,-38.0404,-37.6223,-38.9286,-38.5671,-36.7385,-47.89,-37.8836,-44.885,-44.5474,-40.4189,-40.4044,-36.4001,-38.4717
-857.243,0.939701,0.420068,3,7,0,874.289,4.03915,1.05792,0.755254,0.981368,1.05474,-0.183792,0.384976,-0.176182,0.296127,0.477085,-0.178382,-0.190392,-0.590458,-0.841016,-0.45833,-0.200165,0.970516,-0.0344642,0.0981404,0.197625,-0.321944,0.11689,20,-39.2081,-40.3648,-39.4864,-35.5921,-38.2578,-37.8802,-38.0926,-36.9654,-34.5519,-35.9157,-36.7218,-39.8896,-36.0894,-35.2274,-41.799,-39.7007,-43.9294,-41.1767,-41.8259,-37.939,-40.5757,-38.3091
-860.325,0.909165,0.420068,3,7,0,870.858,4.33814,1.35428,1.48423,0.630021,0.888415,0.39048,0.592604,-0.0435236,0.332494,-0.39093,0.0972164,-0.352825,-0.381369,-0.842554,-0.564169,0.172497,0.273667,0.442083,0.28303,-0.204848,-0.535576,-0.0567429,20,-37.1112,-38.0078,-38.2937,-35.915,-34.3732,-39.3954,-34.9853,-36.5885,-34.6861,-39.0827,-38.8339,-36.1856,-36.9805,-38.2109,-47.5207,-42.0236,-41.7377,-43.2689,-46.7237,-37.0452,-37.2316,-37.6218
-857.29,0.916954,0.420068,3,7,0,872.059,4.48427,0.371036,0.908299,0.989828,1.20216,-0.0845313,0.34892,-0.347833,0.131926,-0.448922,-0.189093,-0.661213,-0.483656,-0.134765,-0.640809,-0.164043,0.475663,-0.30369,0.374219,0.349096,0.70011,0.567903,20,-39.7114,-38.63,-39.1475,-37.2081,-37.1804,-36.0295,-35.4751,-36.4419,-35.4594,-36.3942,-36.7157,-41.3905,-37.2542,-35.996,-44.0683,-36.6077,-45.2904,-44.6369,-39.3979,-38.7674,-38.9357,-38.6199
-854.819,1,0.420068,3,7,0,865.55,4.56091,0.574166,0.852309,0.574917,1.13398,-0.289036,0.130331,0.0492102,0.262899,0.291055,-0.328104,-0.55633,-0.330874,-0.979097,-0.168448,-0.535633,0.446189,-0.231407,0.152329,-0.187881,0.471338,0.00117774,20,-37.7595,-39.8334,-39.1918,-36.4356,-36.0775,-37.0701,-37.5283,-35.4633,-36.1423,-36.5279,-37.3441,-38.7365,-35.8188,-35.9019,-44.3451,-39.2476,-43.6484,-43.1389,-40.5056,-38.7068,-39.4357,-38.6438
